feature_set,portfolio_top_k,date,code,name,model_rank,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete,universe_source_date,tdnet_any,tdnet_positive,tdnet_negative
baseline_price_shape_tdnet_clear,1,2024-10-24,7061,日本ホスピスホールディングス,1,0.5850715011778271,0.0,-0.513950073421443,True,True,True,2024-10-23,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-25,7061,日本ホスピスホールディングス,1,0.5709432937081653,0.0,-1.2583271650629113,True,True,True,2024-10-24,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-28,4174,アピリッツ,1,0.5741982931201791,1.0,1.4184397163120588,True,True,True,2024-10-25,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-29,3663,セルシス,1,0.5624101678569478,1.0,3.5031847133758065,True,True,True,2024-10-28,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-30,4612,日本ペイントホールディングス,1,0.6046803341958021,0.0,-0.7569386038687953,True,True,True,2024-10-29,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-31,7278,エクセディ,1,0.5762259257991175,1.0,2.6731470230862753,True,True,True,2024-10-30,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-02,4579,ラクオリア創薬,1,0.5991021247240879,0.0,-2.6856240126382325,True,True,True,2024-08-30,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-02,8704,トレイダーズホールディングス,2,0.5838560466493474,1.0,2.262443438914019,True,True,True,2024-08-30,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-03,4369,トリケミカル研究所,1,0.6247699133862181,0.0,-3.584672435105063,True,True,True,2024-09-02,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-03,9238,バリュークリエーション,2,0.5866536759980007,0.0,-0.19193857965451588,True,True,True,2024-09-02,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-04,4889,レナサイエンス,1,0.6197023074378526,0.0,-3.385416666666663,True,True,True,2024-09-03,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-04,4369,トリケミカル研究所,2,0.5838446287697114,0.0,-1.8055555555555602,True,True,True,2024-09-03,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-05,4936,アクシージア,1,0.5639920220775568,1.0,0.13605442176871652,True,True,True,2024-09-04,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-05,6390,加藤製作所,2,0.5635794416648173,1.0,1.4802631578947345,True,True,True,2024-09-04,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-06,6034,ＭＲＴ,1,0.5841844337572277,1.0,4.643962848297223,True,True,True,2024-09-05,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-06,9238,バリュークリエーション,2,0.5707617100738973,0.0,-1.177625122669279,True,True,True,2024-09-05,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-09,9232,パスコ,1,0.615152657174302,0.0,0.0,True,True,True,2024-09-06,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-09,4890,坪⽥ラボ,2,0.5959297926054282,1.0,1.4678899082568808,True,True,True,2024-09-06,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-10,9307,杉村倉庫,1,0.6063470613412064,0.0,-1.1345218800648316,True,True,True,2024-09-09,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-10,4268,エッジテクノロジー,2,0.584282259131598,0.0,0.0,True,True,True,2024-09-09,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-11,4415,ブロードエンタープライズ,1,0.5877545022929609,0.0,-1.5277777777777724,True,True,True,2024-09-10,0.0,0.0,0.0
