date,model_rank,code,name,model_score,score_eligible,label,oc_return_pct,candidate_id,top_k
2025-05-19,1,6034,ＭＲＴ,0.11618820218068768,True,0,-1.3274336283185861,L4_price_control,2
2025-05-19,2,7815,東京ボード⼯業,0.10957625874318552,True,1,1.5254237288135686,L4_price_control,2
2025-05-20,1,7345,アイ・パートナーズフィナンシャル,0.1163407575693703,True,1,0.72727272727273196,L4_price_control,2
2025-05-20,2,9416,ビジョン,0.11345724560745714,True,0,-0.08643042350907626,L4_price_control,2
2025-05-21,1,6346,キクカワエンタープライズ,0.10885796063819191,True,1,0.89445438282647061,L4_price_control,2
2025-05-21,2,6670,ＭＣＪ,0.10665537072006841,True,0,-1.5128593040847238,L4_price_control,2
2025-05-27,1,5945,天龍製鋸,0.11800283420726844,True,1,0.10804970286331095,L4_price_control,2
2025-05-27,2,7345,アイ・パートナーズフィナンシャル,0.11181695787139158,True,1,5.1851851851851816,L4_price_control,2
2025-05-28,1,5945,天龍製鋸,0.13109457488725768,True,1,0.37776578521315773,L4_price_control,2
2025-05-28,2,7255,桜井製作所,0.1002595574575928,True,0,-0.72202166064981865,L4_price_control,2
2025-05-29,1,7345,アイ・パートナーズフィナンシャル,0.14160923164117253,True,1,1.4814814814814836,L4_price_control,2
2025-05-29,2,5945,天龍製鋸,0.13157704755487121,True,0,-0.32171581769436797,L4_price_control,2
2025-05-30,1,5945,天龍製鋸,0.13575149220674709,True,1,0.27027027027026751,L4_price_control,2
2025-05-30,2,9265,ヤマシタヘルスケアホールディングス,0.10988393128723629,True,1,0.34749034749035346,L4_price_control,2
2025-06-02,1,5945,天龍製鋸,0.121611307648539,True,0,-0.48179871520342976,L4_price_control,2
2025-06-02,2,9265,ヤマシタヘルスケアホールディングス,0.10067164281378164,True,1,1.1769321302471658,L4_price_control,2
2025-06-03,1,3271,ＴＨＥグローバル社,0.10627741600253054,True,0,-0.62959076600209718,L4_price_control,2
2025-06-03,2,6570,共和コーポレーション,0.10230096186245584,True,1,0.71721311475410054,L4_price_control,2
2025-06-04,1,6346,キクカワエンタープライズ,0.11481669382730776,True,1,1.0869565217391353,L4_price_control,2
2025-06-04,2,9265,ヤマシタヘルスケアホールディングス,0.096874182944415521,True,0,-0.11787819253438192,L4_price_control,2
2025-06-05,1,6346,キクカワエンタープライズ,0.11032151981015433,True,,,L4_price_control,2
2025-06-05,2,5945,天龍製鋸,0.10477840219220143,True,1,3.2608695652173836,L4_price_control,2
2025-06-06,1,3948,光ビジネスフォーム,0.11513797687057166,True,1,1.6999999999999904,L4_price_control,2
2025-06-06,2,3097,物語コーポレーション,0.098173252693149929,True,1,2.7259684361549574,L4_price_control,2
2025-06-09,1,3271,ＴＨＥグローバル社,0.096425905081109153,True,0,0,L4_price_control,2
2025-06-09,2,9142,九州旅客鉄道,0.093179159431686392,True,0,-1.2057667103538616,L4_price_control,2
2025-06-10,1,9142,九州旅客鉄道,0.092127793520890816,True,0,-0.42440318302386926,L4_price_control,2
2025-06-10,2,1882,東亜道路⼯業,0.090368577076271564,True,0,-0.2666666666666706,L4_price_control,2
2025-06-11,1,175A,Ｗｉｌｌ Ｓｍａｒｔ,0.096945208958256646,True,1,2.1437578814627933,L4_price_control,2
2025-06-11,2,6570,共和コーポレーション,0.096827658080019322,True,1,0.51177072671442225,L4_price_control,2
2025-06-12,1,6158,和井⽥製作所,0.10125375529708451,True,0,-0.33860045146726359,L4_price_control,2
2025-06-12,2,7255,桜井製作所,0.10094187493251366,True,1,1.5706806282722585,L4_price_control,2
2025-06-13,1,1866,北野建設,0.10544501169473901,True,1,2.9484029484029506,L4_price_control,2
2025-06-13,2,7345,アイ・パートナーズフィナンシャル,0.10488248830497894,True,0,-0.8960573476702538,L4_price_control,2
2025-06-17,1,7255,桜井製作所,0.12019711432987772,True,1,1.7513134851138368,L4_price_control,2
2025-06-17,2,3843,フリービット,0.11713141554469418,True,1,0.35186488388458947,L4_price_control,2
