date,policy_id,hypothesis_id,capacity,slot,code,name,uplift_score_pct,oc_return_pct,label
2025-06-03,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,,,,,
2025-06-03,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-06-04,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,6201,豊⽥自動織機,0.4263586017172265,1.2812499999999893,1.0
2025-06-04,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-06-05,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,,,,,
2025-06-05,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-06-06,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,,,,,
2025-06-06,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-06-09,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,3662,エイチームホールディングス,0.63596015602506,-3.650793650793649,0.0
2025-06-09,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,7605,フジ・コーポレーション,0.5722861751440754,0.0,0.0
2025-06-10,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,9444,トーシンホールディングス,0.64766636475608,0.32102728731941976,1.0
2025-06-10,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,9696,ウィザス,0.5316694171455264,-0.15503875968991832,0.0
2025-06-11,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,,,,,
2025-06-11,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-06-12,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,,,,,
2025-06-12,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-06-13,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,7022,サノヤスホールディングス,0.4685277918215013,1.4814814814814836,1.0
2025-06-13,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,8267,イオン,0.40066265603639306,2.7957486136783727,1.0
2025-06-17,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,3688,ＣＡＲＴＡ ＨＯＬＤＩＮＧＳ,1.7258419962923088,0.0,0.0
2025-06-17,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,6297,鉱研⼯業,0.775540033654287,0.0,0.0
2025-06-18,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,,,,,
2025-06-18,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-06-19,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,6371,椿本チエイン,0.617577120880262,-0.7847533632286963,0.0
2025-06-19,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,3480,ジェイ・エス・ビー,0.42577697936657,1.7832647462277196,1.0
2025-06-20,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,,,,,
2025-06-20,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-06-24,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,,,,,
2025-06-24,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-06-25,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,4732,ユー・エス・エス,1.084154897450415,-0.09646302250804206,0.0
2025-06-25,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-06-26,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,,,,,
2025-06-26,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-06-27,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,6198,キャリア,0.42556709460286557,0.0,0.0
2025-06-27,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-06-30,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,7060,ギークス,1.3449556002681025,5.624999999999991,1.0
2025-06-30,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-07-01,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,9386,日本コンセプト,0.7786602116160849,0.0,0.0
2025-07-01,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-07-02,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,195A,ＭＵＳＣＡＴ ＧＲＯＵＰ,0.4001855080903091,-1.688182720953324,0.0
2025-07-02,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-07-07,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,,,,,
2025-07-07,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-07-08,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,5463,丸一鋼管,0.7688684864301558,0.5932203389830581,1.0
2025-07-08,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-07-09,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,,,,,
2025-07-09,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-07-10,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,,,,,
2025-07-10,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-07-11,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,4530,久光製薬,0.7456770119110014,-0.3039513677811523,0.0
2025-07-11,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,3697,ＳＨＩＦＴ,0.5664055928950824,-4.557042702358194,0.0
2025-07-14,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,4465,ニイタカ,0.5828415207664731,-1.8339768339768359,0.0
2025-07-14,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,3697,ＳＨＩＦＴ,0.4932585484971855,2.503337783711612,1.0
2025-07-15,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,3073,ＤＤグループ,1.3149963540556937,0.05899705014749124,1.0
2025-07-15,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,6312,フロイント産業,1.1099765360676765,0.0,0.0
2025-07-16,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,,,,,
2025-07-16,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-07-23,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,7818,トランザクション,0.7586355968058794,0.8957654723126929,1.0
2025-07-23,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-07-24,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,,,,,
2025-07-24,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-07-25,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,,,,,
2025-07-25,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-07-28,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,6338,タカトリ,0.8221683735260857,-0.37336652146857663,0.0
2025-07-28,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,9436,沖縄セルラー電話,0.7287043988699918,-6.057692307692308,0.0
2025-07-29,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,,,,,
2025-07-29,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-07-30,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,4498,サイバートラスト,0.9125406636754745,-0.9589041095890427,0.0
2025-07-30,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2025-07-31,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,1,4114,日本触媒,1.1785764623560444,0.49722140976893314,1.0
2025-07-31,U04_DATE_RESIDUAL_UPLIFT_K2,U04_DATE_RESIDUAL_UPLIFT,2,2,,,,,
2024-07-01,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,6085,アーキテクツ・スタジオ・ジャパン,1.1088673701158784,0.9380863039399667,1.0
2024-07-02,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,5337,ダントーホールディングス,0.9095312399585296,-6.995884773662553,0.0
2024-07-03,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,4978,リプロセル,0.6689685650687387,0.7194244604316502,1.0
2024-07-04,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,9842,アークランズ,0.6139730962003078,0.3121748178980255,1.0
2024-07-05,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,3182,オイシックス・ラ・大地,0.8861476798559934,0.7177033492822948,1.0
2024-07-08,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,9522,リニューアブル・ジャパン,1.4040773264805133,4.218362282878418,1.0
2024-07-09,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,3236,プロパスト,0.5093574802284169,-2.1164021164021163,0.0
2024-07-10,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,3010,ポラリス・ホールディングス,0.5995998649331399,4.464285714285721,1.0
2024-07-11,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,1514,住石ホールディングス,0.8810866231235752,-0.4562737642585524,0.0
2024-07-12,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,5574,ＡＢＥＪＡ,1.7710450686374308,5.699855699855694,1.0
2024-07-16,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,9270,バリュエンスホールディングス,1.3002820320070603,0.0,0.0
2024-07-17,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,3865,北越コーポレーション,0.6681214541058487,1.5539305301645268,1.0
2024-07-18,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,4978,リプロセル,0.6689685650687387,-1.3245033112582738,0.0
2024-07-19,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,7777,スリー・ディー・マトリックス,0.647560856310625,-0.6849315068493178,0.0
2024-07-22,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,5871,ＳＯＬＩＺＥ,0.6907292672535779,-3.4526854219948833,0.0
2024-07-23,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,1514,住石ホールディングス,0.8810866231235752,-0.16380016380016515,0.0
2024-07-24,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,4425,Ｋｕｄａｎ,0.6569931023720759,0.928454396504641,1.0
2024-07-25,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,7046,ＴＤＳＥ,0.5508693662416978,-1.004759386567955,0.0
2024-07-26,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,1514,住石ホールディングス,0.8810866231235752,-4.09090909090909,0.0
2024-07-29,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,1436,ＧｒｅｅｎＥｎｅｒｇｙ ＆ Ｃｏｍｐａｎｙ,1.184400804584849,1.6352201257861632,1.0
2024-07-30,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,4425,Ｋｕｄａｎ,0.6569931023720759,-1.3506212857914646,0.0
2024-07-31,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,5871,ＳＯＬＩＺＥ,0.6907292672535779,-0.5647058823529449,0.0
2025-04-01,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,5337,ダントーホールディングス,1.001293379437571,0.60606060606061,1.0
2025-04-02,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,1518,三井松島ホールディングス,1.0327474364087708,-0.1242236024844745,0.0
2025-04-03,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,5027,ＡｎｙＭｉｎｄ Ｇｒｏｕｐ,0.5922492146022507,0.21551724137931494,1.0
2025-04-04,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,9842,アークランズ,0.48599452049101854,0.0,0.0
2025-04-07,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,4506,住友ファーマ,0.6601616235464651,-4.285714285714281,0.0
2025-04-08,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,7678,あさくま,0.5127798338675611,3.571428571428581,1.0
2025-04-09,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,7769,リズム,0.6854103511105171,-2.898550724637683,0.0
2025-04-10,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,9331,キャスター,0.5936248707619547,-0.11098779134295356,0.0
2025-04-11,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,6866,日置電機,0.6763850184458312,-0.1626016260162566,0.0
2025-04-14,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,6489,前澤⼯業,0.703287939667453,-0.14534883720930258,0.0
2025-04-22,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,7678,あさくま,0.5127798338675611,0.0,0.0
2025-04-23,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,7388,ＦＰパートナー,0.6489991197648105,0.5412156536219737,1.0
2025-04-24,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,7769,リズム,0.6854103511105171,0.0,0.0
2025-04-25,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,6200,インソース,0.8299573549694143,-0.5592841163310935,0.0
2025-04-30,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,5337,ダントーホールディングス,1.001293379437571,5.615550755939536,1.0
2025-05-01,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,4417,グローバルセキュリティエキスパート,0.8083671060212675,1.1278195488721776,1.0
2025-05-08,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,9211,エフ・コード,0.759799561271131,-1.5444015444015413,0.0
2025-05-09,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,4414,フレクト,0.595091283678549,4.086317722681354,1.0
2025-05-12,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,151A,ダイブ,1.1216065277636014,4.648648648648646,1.0
2025-05-13,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,9517,イーレックス,0.7925123550830668,-1.5348288075560768,0.0
2025-05-14,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,2667,イメージ ワン,1.4067150368659171,-3.539823008849563,0.0
2025-05-15,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,2970,グッドライフカンパニー,1.0842028350591582,-4.4510385756676545,0.0
2025-05-16,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,2667,イメージ ワン,1.4067150368659171,-1.8181818181818188,0.0
2025-05-19,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,6228,ジェイ・イー・ティ,0.7851920879568963,1.4251781472684133,1.0
2025-05-20,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,3996,サインポスト,0.9468426370512032,-3.1073446327683607,0.0
2025-05-21,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,6532,ベイカレント,0.6716148666323765,0.29925187032417977,1.0
2025-05-27,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,3741,セック,0.6761469866232952,2.2267206477732726,1.0
2025-05-28,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,2445,タカミヤ,0.4879696607595533,0.591715976331364,1.0
2025-05-29,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,9270,バリュエンスホールディングス,0.6776023889230012,-0.6651884700665134,0.0
2025-05-30,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,135A,ＶＲＡＩＮ Ｓｏｌｕｔｉｏｎ,0.6426000555053886,2.733755942947691,1.0
2025-06-02,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,135A,ＶＲＡＩＮ Ｓｏｌｕｔｉｏｎ,0.9390885398191512,-1.9490254872563728,0.0
2025-06-03,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,141A,トライアルホールディングス,0.831754488532074,-2.9272898961284266,0.0
2025-06-04,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,3135,マーケットエンタープライズ,0.6544007462429691,1.6816816816816793,1.0
2025-06-05,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,1436,グリーンエナジー＆カンパニー,0.8714449593727323,-2.0557332115121008,0.0
2025-06-06,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,7090,リグア,0.5185237354569124,-0.1996007984031989,0.0
2025-06-09,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,7422,東邦レマック,0.8103119726118468,-0.6880733944954143,0.0
2025-06-10,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,6558,クックビズ,0.5076877740351646,1.4084507042253502,1.0
2025-06-11,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,1436,グリーンエナジー＆カンパニー,0.8714449593727323,-2.4010671409515294,0.0
2025-06-12,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,7725,インターアクション,0.8019745322164448,-1.6170212765957426,0.0
2025-06-13,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,6619,ダブル・スコープ,0.9784596470480127,-6.319702602230482,0.0
2025-06-17,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,4833,Ｄｅｆ ｃｏｎｓｕｌｔｉｎｇ,0.9748818160033115,2.970297029702973,1.0
2025-06-18,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,3135,マーケットエンタープライズ,0.6544007462429691,-1.4634146341463428,0.0
2025-06-19,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,1518,三井松島ホールディングス,1.0606092020404208,0.7056451612903247,1.0
2025-06-20,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,5727,東邦チタニウム,0.8737816386151688,0.31250000000000444,1.0
2025-06-24,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,3496,アズーム,0.6951457975699176,1.3237063778579916,1.0
2025-06-25,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,6231,木村⼯機,0.8101212247184375,-2.6522593320235766,0.0
2025-06-26,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,147A,ソラコム,0.7719405689431733,0.0,0.0
2025-06-27,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,2778,パレモ・ホールディングス,1.3970521099079216,-1.9108280254777066,0.0
2025-06-30,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,2778,パレモ・ホールディングス,1.3970521099079216,-2.631578947368418,0.0
2025-07-01,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,9211,エフ・コード,1.0571898847397576,-3.6456125476897028,0.0
2025-07-02,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,141A,トライアルホールディングス,0.8306445984164832,-1.995012468827928,0.0
2025-07-07,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,215A,タイミー,0.8469041295755216,1.7905588714053122,1.0
2025-07-08,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,245A,ＩＮＧＳ,0.6245255950628759,0.11507479861909697,1.0
2025-07-09,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,5337,ダントーホールディングス,0.669792068416299,1.4285714285714235,1.0
2025-07-10,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,206A,ＰＲＩＳＭ ＢｉｏＬａｂ,1.0146307919523898,0.43859649122806044,1.0
2025-07-11,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,141A,トライアルホールディングス,0.8306445984164832,-0.4188880426504227,0.0
2025-07-14,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,6255,エヌ・ピー・シー,1.5089523576992474,3.106508875739644,1.0
2025-07-15,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,135A,ＶＲＡＩＮ Ｓｏｌｕｔｉｏｎ,0.8286103009416883,0.0,0.0
2025-07-16,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,7388,ＦＰパートナー,0.698851500346221,1.3903192584963975,1.0
2025-07-23,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,6200,インソース,0.7611364728153807,0.32188841201716833,1.0
2025-07-24,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,3010,ポラリス・ホールディングス,0.7842026984369586,0.92592592592593,1.0
2025-07-25,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,6315,ＴＯＷＡ,0.9978638035410967,0.46391752577319423,1.0
2025-07-28,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,6666,リバーエレテック,0.9320015186060544,1.9417475728155331,1.0
2025-07-29,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,206A,ＰＲＩＳＭ ＢｉｏＬａｂ,1.0146307919523898,4.347826086956519,1.0
2025-07-30,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,3911,Ａｉｍｉｎｇ,1.104481750103777,-1.6891891891891886,0.0
2025-07-31,U05_ISSUER_SELF_CONTROL_K1,U05_ISSUER_SELF_CONTROL,1,1,4390,ＩＰＳ,0.7216462269153847,0.0,0.0
2024-07-01,U05_ISSUER_SELF_CONTROL_K2,U05_ISSUER_SELF_CONTROL,2,1,6085,アーキテクツ・スタジオ・ジャパン,1.1088673701158784,0.9380863039399667,1.0
2024-07-01,U05_ISSUER_SELF_CONTROL_K2,U05_ISSUER_SELF_CONTROL,2,2,1514,住石ホールディングス,0.8810866231235752,-1.849112426035504,0.0
2024-07-02,U05_ISSUER_SELF_CONTROL_K2,U05_ISSUER_SELF_CONTROL,2,1,5337,ダントーホールディングス,0.9095312399585296,-6.995884773662553,0.0
2024-07-02,U05_ISSUER_SELF_CONTROL_K2,U05_ISSUER_SELF_CONTROL,2,2,3679,じげん,0.7683991750553675,-0.6711409395973145,0.0
2024-07-03,U05_ISSUER_SELF_CONTROL_K2,U05_ISSUER_SELF_CONTROL,2,1,4978,リプロセル,0.6689685650687387,0.7194244604316502,1.0
2024-07-03,U05_ISSUER_SELF_CONTROL_K2,U05_ISSUER_SELF_CONTROL,2,2,4425,Ｋｕｄａｎ,0.6569931023720759,2.51781472684085,1.0
2024-07-04,U05_ISSUER_SELF_CONTROL_K2,U05_ISSUER_SELF_CONTROL,2,1,9842,アークランズ,0.6139730962003078,0.3121748178980255,1.0
2024-07-04,U05_ISSUER_SELF_CONTROL_K2,U05_ISSUER_SELF_CONTROL,2,2,2670,エービーシー・マート,0.4877208749923917,0.16513761467888965,1.0
2024-07-05,U05_ISSUER_SELF_CONTROL_K2,U05_ISSUER_SELF_CONTROL,2,1,3182,オイシックス・ラ・大地,0.8861476798559934,0.7177033492822948,1.0
2024-07-05,U05_ISSUER_SELF_CONTROL_K2,U05_ISSUER_SELF_CONTROL,2,2,4978,リプロセル,0.6689685650687387,1.4598540145985384,1.0
2024-07-08,U05_ISSUER_SELF_CONTROL_K2,U05_ISSUER_SELF_CONTROL,2,1,9522,リニューアブル・ジャパン,1.4040773264805133,4.218362282878418,1.0
