candidate_id,date,model_rank,code,name,model_score,label,oc_return_pct
C00_DAILY_RANK_RIDGE,2024-09-11,2,7689,コパ・コーポレーション,0.11387057070749318,0.0,0.0
C00_DAILY_RANK_RIDGE,2024-09-12,1,7069,サイバー・バズ,0.12988153941274513,0.0,-2.512998266897748
C00_DAILY_RANK_RIDGE,2024-09-12,2,4445,リビン・テクノロジーズ,0.12516803518540046,0.0,-0.2739726027397249
C00_DAILY_RANK_RIDGE,2024-09-13,1,6190,フェニックスバイオ,0.11676286963774407,0.0,-1.95227765726681
C00_DAILY_RANK_RIDGE,2024-09-13,2,8746,ＵＮＢＡＮＫＥＤ,0.10337915622463756,1.0,0.917431192660545
C00_DAILY_RANK_RIDGE,2024-09-17,1,4503,アステラス製薬,0.11569977927829173,0.0,-1.6880093131548257
C00_DAILY_RANK_RIDGE,2024-09-17,2,7886,ヤマト・インダストリー,0.1142943101528728,,
C00_DAILY_RANK_RIDGE,2024-09-18,1,4507,塩野義製薬,0.1080325823771115,0.0,-1.2378564713256046
C00_DAILY_RANK_RIDGE,2024-09-18,2,4503,アステラス製薬,0.1077924127428683,1.0,0.7959905660377409
C00_DAILY_RANK_RIDGE,2024-09-19,1,4884,クリングルファーマ,0.12718999782045498,1.0,4.8309178743961345
C00_DAILY_RANK_RIDGE,2024-09-19,2,4507,塩野義製薬,0.10332937884948365,0.0,-0.2963194011228909
C00_DAILY_RANK_RIDGE,2024-09-20,1,5247,ＢＴＭ,0.12605576364081333,1.0,1.610169491525415
C00_DAILY_RANK_RIDGE,2024-09-20,2,4840,トライアイズ,0.12254758910078953,1.0,0.31847133757962887
C00_DAILY_RANK_RIDGE,2024-09-24,1,4840,トライアイズ,0.1213939920352421,1.0,3.205128205128216
C00_DAILY_RANK_RIDGE,2024-09-24,2,3092,ＺＯＺＯ,0.11783993600387618,0.0,-0.2240325865580428
C00_DAILY_RANK_RIDGE,2024-09-25,1,2372,アイロムグループ,0.11846254407803863,0.0,0.0
C00_DAILY_RANK_RIDGE,2024-09-25,2,5247,ＢＴＭ,0.1156522265635648,1.0,2.7205276174773196
C00_DAILY_RANK_RIDGE,2024-09-26,1,3092,ＺＯＺＯ,0.1225902133594362,1.0,3.1114774366371334
C00_DAILY_RANK_RIDGE,2024-09-26,2,4267,ライトワークス,0.11965618873656733,1.0,0.20263424518742745
C00_DAILY_RANK_RIDGE,2024-09-27,1,3787,テクノマセマティカル,0.12975178608873716,1.0,1.6245487364620947
C00_DAILY_RANK_RIDGE,2024-09-27,2,8139,ナガホリ,0.12022201785375439,1.0,0.2090592334494712
C00_DAILY_RANK_RIDGE,2024-09-30,1,3787,テクノマセマティカル,0.12973205416732037,0.0,0.0
C00_DAILY_RANK_RIDGE,2024-09-30,2,8139,ナガホリ,0.11603862016409694,1.0,0.34843205574912606
C00_DAILY_RANK_RIDGE,2024-10-01,1,3787,テクノマセマティカル,0.12397267708485514,1.0,0.17152658662091813
C00_DAILY_RANK_RIDGE,2024-10-01,2,2114,フジ日本,0.11475015307446365,0.0,-0.6673021925643452
C00_DAILY_RANK_RIDGE,2024-10-02,1,7815,東京ボード⼯業,0.12328551665969815,1.0,0.670016750418756
C00_DAILY_RANK_RIDGE,2024-10-02,2,3804,システム ディ,0.11418396472696155,1.0,0.2142857142857224
C00_DAILY_RANK_RIDGE,2024-10-03,1,7815,東京ボード⼯業,0.11541064345558708,1.0,0.9819967266775809
