feature_set,portfolio_top_k,date,code,name,model_rank,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete,universe_source_date,tdnet_any,tdnet_positive,tdnet_negative
baseline_momentum,2,2024-06-24,6151,日東⼯器,2,0.5589567657187408,1.0,0.20859407592823676,True,True,True,2024-06-21,0.0,0.0,0.0
baseline_momentum,2,2024-06-25,6151,日東⼯器,1,0.5558432546176272,1.0,0.04161464835621409,True,True,True,2024-06-24,0.0,0.0,0.0
baseline_momentum,2,2024-06-25,9913,日邦産業,2,0.5548926949632625,1.0,0.8470089994706109,True,True,True,2024-06-24,1.0,0.0,0.0
baseline_momentum,2,2024-06-26,8254,さいか屋,1,0.5710696101939265,0.0,-1.8867924528301883,True,True,True,2024-06-25,0.0,0.0,0.0
baseline_momentum,2,2024-06-26,6535,アイモバイル,2,0.5617409914178402,0.0,-1.4861995753715496,True,True,True,2024-06-25,0.0,0.0,0.0
baseline_momentum,2,2024-06-27,6151,日東⼯器,1,0.5687153020672483,1.0,0.5872483221476488,True,True,True,2024-06-26,0.0,0.0,0.0
baseline_momentum,2,2024-06-27,7874,レック,2,0.5646780006543842,0.0,-3.1297709923664097,True,True,True,2024-06-26,0.0,0.0,0.0
baseline_momentum,2,2024-06-28,6151,日東⼯器,1,0.5612310560298847,1.0,0.7500000000000062,True,True,True,2024-06-27,0.0,0.0,0.0
baseline_momentum,2,2024-06-28,7874,レック,2,0.5581593527500475,0.0,-3.1720856463124503,True,True,True,2024-06-27,0.0,0.0,0.0
baseline_momentum,2,2024-07-01,7874,レック,1,0.5762840219311242,0.0,-2.025931928687197,True,True,True,2024-06-28,0.0,0.0,0.0
baseline_momentum,2,2024-07-01,4967,小林製薬,2,0.56161679648368,1.0,1.9230769230769162,True,True,True,2024-06-28,1.0,0.0,0.0
baseline_momentum,2,2024-07-02,4664,アール・エス・シー,1,0.6117663109208065,0.0,-0.6980802792321161,True,True,True,2024-07-01,0.0,0.0,0.0
baseline_momentum,2,2024-07-02,7874,レック,2,0.5758803733522722,0.0,-2.740863787375414,True,True,True,2024-07-01,0.0,0.0,0.0
baseline_momentum,2,2024-07-03,6151,日東⼯器,1,0.5868008041682443,0.0,-4.340497260851239,True,True,True,2024-07-02,0.0,0.0,0.0
baseline_momentum,2,2024-07-03,7874,レック,2,0.5807714062137345,1.0,1.5371477369769515,True,True,True,2024-07-02,0.0,0.0,0.0
baseline_momentum,2,2024-07-04,6151,日東⼯器,1,0.5939484720689934,0.0,-0.9683098591549255,True,True,True,2024-07-03,0.0,0.0,0.0
baseline_momentum,2,2024-07-04,4177,ｉ‐ｐｌｕｇ,2,0.5884575947880232,0.0,-1.6666666666666718,True,True,True,2024-07-03,1.0,0.0,0.0
baseline_momentum,2,2024-08-02,2296,伊藤ハム米久ホールディングス,1,0.583193795724285,0.0,-1.8844221105527637,True,True,True,2024-08-01,1.0,0.0,0.0
baseline_momentum,2,2024-08-02,4235,ウルトラファブリックス・ホールディングス,2,0.5807379590548952,0.0,-1.4778325123152691,True,True,True,2024-08-01,0.0,0.0,0.0
baseline_momentum,2,2024-08-05,6930,日本アンテナ,1,0.6002679905847368,0.0,-7.152875175315565,True,True,True,2024-08-02,0.0,0.0,0.0
baseline_momentum,2,2024-08-05,6392,ヤマダコーポレーション,2,0.5998752908156487,0.0,-11.067193675889332,True,True,True,2024-08-02,0.0,0.0,0.0
baseline_momentum,2,2024-08-06,7035,ａｎｄ ｆａｃｔｏｒｙ,1,0.6864342860586963,0.0,-7.8767123287671215,True,True,True,2024-08-05,0.0,0.0,0.0
baseline_momentum,2,2024-08-06,3910,エムケイシステム,2,0.6741024430086135,1.0,7.924528301886791,True,True,True,2024-08-05,1.0,0.0,0.0
baseline_momentum,2,2024-08-07,4814,ネクストウェア,1,0.6244888174013953,1.0,4.8387096774193505,True,True,True,2024-08-06,0.0,0.0,0.0
baseline_momentum,2,2024-08-07,6307,サンセイ,2,0.6022725443237731,1.0,4.985337243401755,True,True,True,2024-08-06,0.0,0.0,0.0
baseline_momentum,2,2024-08-08,4762,エックスネット,1,0.5822371922718202,1.0,4.502541757443712,True,True,True,2024-08-07,0.0,0.0,0.0
baseline_momentum,2,2024-08-08,8996,ハウスフリーダム,2,0.579569996118171,1.0,1.3717421124828544,True,True,True,2024-08-07,0.0,0.0,0.0
baseline_momentum,2,2024-08-09,3948,光ビジネスフォーム,1,0.5723705190894183,0.0,-0.6756756756756799,True,True,True,2024-08-08,1.0,0.0,0.0
baseline_momentum,2,2024-08-09,4921,ファンケル,2,0.5697367589456005,0.0,-0.10727695333452303,True,True,True,2024-08-08,0.0,0.0,0.0
baseline_momentum,2,2024-08-13,7990,グローブライド,1,0.5755845468189503,0.0,-0.5115089514066473,True,True,True,2024-08-09,0.0,0.0,0.0
baseline_momentum,2,2024-08-13,7421,カッパ・クリエイト,2,0.5753018256125185,1.0,1.5116279069767424,True,True,True,2024-08-09,0.0,0.0,0.0
baseline_momentum,2,2024-08-14,4921,ファンケル,1,0.5455787597708043,0.0,-0.10721944245889459,True,True,True,2024-08-13,0.0,0.0,0.0
baseline_momentum,2,2024-08-14,2269,明治ホールディングス,2,0.5447910562594481,0.0,-1.2163336229365718,True,True,True,2024-08-13,0.0,0.0,0.0
baseline_momentum,2,2024-08-15,3397,トリドールホールディングス,1,0.5589507555399241,0.0,-0.598973188819163,True,True,True,2024-08-14,1.0,0.0,0.0
baseline_momentum,2,2024-08-15,4921,ファンケル,2,0.5479130606589714,0.0,0.0,True,True,True,2024-08-14,0.0,0.0,0.0
baseline_momentum,2,2024-08-16,8282,ケーズホールディングス,1,0.5536990199340697,1.0,0.5566470203012486,True,True,True,2024-08-15,0.0,0.0,0.0
baseline_momentum,2,2024-08-16,8139,ナガホリ,2,0.5519899556747915,1.0,0.8046817849304944,True,True,True,2024-08-15,0.0,0.0,0.0
baseline_momentum,2,2024-08-19,7421,カッパ・クリエイト,1,0.547550271896476,0.0,-0.11428571428571122,True,True,True,2024-08-16,0.0,0.0,0.0
baseline_momentum,2,2024-08-19,8282,ケーズホールディングス,2,0.5445541325869223,0.0,-0.5501618122977336,True,True,True,2024-08-16,0.0,0.0,0.0
baseline_momentum,2,2024-08-20,4005,住友化学,1,0.5542158679634362,0.0,-0.3074739829706741,True,True,True,2024-08-19,0.0,0.0,0.0
baseline_momentum,2,2024-08-20,8282,ケーズホールディングス,2,0.5428447020272335,1.0,2.1145087833441822,True,True,True,2024-08-19,0.0,0.0,0.0
baseline_momentum,2,2024-08-21,4005,住友化学,1,0.549888718547802,0.0,-1.6826923076923128,True,True,True,2024-08-20,0.0,0.0,0.0
baseline_momentum,2,2024-08-21,6870,日本フェンオール,2,0.540650665241287,1.0,0.8279124778237668,True,True,True,2024-08-20,0.0,0.0,0.0
baseline_momentum,2,2024-08-22,3974,ＳＣＡＴ,1,0.557996510877906,1.0,0.46511627906977715,True,True,True,2024-08-21,0.0,0.0,0.0
baseline_momentum,2,2024-08-22,4194,ビジョナル,2,0.5419480617495568,1.0,3.3333333333333437,True,True,True,2024-08-21,0.0,0.0,0.0
baseline_momentum,2,2024-08-23,6870,日本フェンオール,1,0.5474310327351476,0.0,-0.17647058823528905,True,True,True,2024-08-22,0.0,0.0,0.0
baseline_momentum,2,2024-08-23,2923,サトウ食品,2,0.545751569849638,1.0,4.438642297650142,True,True,True,2024-08-22,0.0,0.0,0.0
baseline_momentum,2,2024-08-26,3673,ブロードリーフ,1,0.5495860960547596,1.0,1.4409221902017322,True,True,True,2024-08-23,0.0,0.0,0.0
baseline_momentum,2,2024-08-26,6870,日本フェンオール,2,0.54948138474201,0.0,-0.41249263406010206,True,True,True,2024-08-23,0.0,0.0,0.0
baseline_momentum,2,2024-08-27,4921,ファンケル,1,0.5622718955950213,1.0,1.2731902510003668,True,True,True,2024-08-26,1.0,0.0,0.0
baseline_momentum,2,2024-08-27,4005,住友化学,2,0.5605840160970563,1.0,1.8269230769230926,True,True,True,2024-08-26,0.0,0.0,0.0
baseline_momentum,2,2024-08-28,6870,日本フェンオール,1,0.555591400227012,1.0,1.9138755980861344,True,True,True,2024-08-27,0.0,0.0,0.0
baseline_momentum,2,2024-08-28,3659,ネクソン,2,0.548207045828522,1.0,0.6913238852402248,True,True,True,2024-08-27,0.0,0.0,0.0
baseline_momentum,2,2024-08-29,2736,フェスタリアホールディングス,1,0.5788839342533765,0.0,-0.7027406886858767,True,True,True,2024-08-28,0.0,0.0,0.0
baseline_momentum,2,2024-08-29,4193,ファブリカホールディングス,2,0.5506202928054524,1.0,0.44642857142858094,True,True,True,2024-08-28,0.0,0.0,0.0
baseline_momentum,2,2024-08-30,3077,ホリイフードサービス,1,0.5726501439409927,0.0,-0.2801120448179262,True,True,True,2024-08-29,0.0,0.0,0.0
baseline_momentum,2,2024-08-30,8273,イズミ,2,0.5640834675236351,1.0,1.9405320813771443,True,True,True,2024-08-29,0.0,0.0,0.0
baseline_buyback,1,2024-06-03,6458,新晃⼯業,1,0.5543041708672708,0.0,-3.6250000000000004,True,True,True,2024-05-31,0.0,0.0,0.0
baseline_buyback,1,2024-06-04,5803,フジクラ,1,0.572786391941047,0.0,-1.6260162601625994,True,True,True,2024-06-03,0.0,0.0,0.0
baseline_buyback,1,2024-06-05,8331,千葉銀行,1,0.558007415821749,0.0,-0.24999999999999467,True,True,True,2024-06-04,0.0,0.0,0.0
baseline_buyback,1,2024-06-06,8708,アイザワ証券グループ,1,0.5730762338505333,1.0,0.9037745879851178,True,True,True,2024-06-05,0.0,0.0,0.0
baseline_buyback,1,2024-06-07,6770,アルプスアルパイン,1,0.5589585181905761,1.0,1.7358747447242973,True,True,True,2024-06-06,0.0,0.0,0.0
baseline_buyback,1,2024-06-10,4014,カラダノート,1,0.5551877482119865,1.0,1.2006861063464935,True,True,True,2024-06-07,0.0,0.0,0.0
baseline_buyback,1,2024-06-11,6151,日東⼯器,1,0.5491209266056114,1.0,0.7562277580071219,True,True,True,2024-06-10,0.0,0.0,0.0
baseline_buyback,1,2024-06-12,1968,太平電業,1,0.5607798007810184,1.0,1.7307692307692246,True,True,True,2024-06-11,0.0,0.0,0.0
baseline_buyback,1,2024-06-13,6151,日東⼯器,1,0.5545564631112976,1.0,1.2894619831036014,True,True,True,2024-06-12,0.0,0.0,0.0
baseline_buyback,1,2024-06-14,3760,ケイブ,1,0.5614976878896155,1.0,3.7297677691766395,True,True,True,2024-06-13,0.0,0.0,0.0
baseline_buyback,1,2024-06-17,3083,シーズメン,1,0.5456795119576064,1.0,1.5564202334630295,True,True,True,2024-06-14,0.0,0.0,0.0
baseline_buyback,1,2024-06-18,3134,Ｈａｍｅｅ,1,0.5663529874523214,1.0,0.18099547511312153,True,True,True,2024-06-17,0.0,0.0,0.0
baseline_buyback,1,2024-06-19,8254,さいか屋,1,0.5557928565033756,1.0,3.4567901234567877,True,True,True,2024-06-18,0.0,0.0,0.0
baseline_buyback,1,2024-06-20,4020,ビートレンド,1,0.5626442270374267,0.0,-0.9575923392612817,True,True,True,2024-06-19,0.0,0.0,0.0
baseline_buyback,1,2024-06-21,7874,レック,1,0.5557206453196888,0.0,-0.4376367614879695,True,True,True,2024-06-20,0.0,0.0,0.0
baseline_buyback,1,2024-06-24,6151,日東⼯器,1,0.5556136249271454,1.0,0.20859407592823676,True,True,True,2024-06-21,0.0,0.0,0.0
baseline_buyback,1,2024-06-25,3997,トレードワークス,1,0.5742665219472841,1.0,1.9832985386221358,True,True,True,2024-06-24,0.0,0.0,0.0
baseline_buyback,1,2024-06-26,8254,さいか屋,1,0.5698549899791349,0.0,-1.8867924528301883,True,True,True,2024-06-25,0.0,0.0,0.0
baseline_buyback,1,2024-06-27,6151,日東⼯器,1,0.5682171268307075,1.0,0.5872483221476488,True,True,True,2024-06-26,0.0,0.0,0.0
baseline_buyback,1,2024-06-28,6151,日東⼯器,1,0.5602562241359343,1.0,0.7500000000000062,True,True,True,2024-06-27,0.0,0.0,0.0
baseline_buyback,1,2024-07-01,7874,レック,1,0.5689302038372829,0.0,-2.025931928687197,True,True,True,2024-06-28,0.0,0.0,0.0
baseline_buyback,1,2024-07-02,4664,アール・エス・シー,1,0.597870408101865,0.0,-0.6980802792321161,True,True,True,2024-07-01,0.0,0.0,0.0
baseline_buyback,1,2024-07-03,6151,日東⼯器,1,0.5862413620375277,0.0,-4.340497260851239,True,True,True,2024-07-02,0.0,0.0,0.0
baseline_buyback,1,2024-07-04,6151,日東⼯器,1,0.5908278575726558,0.0,-0.9683098591549255,True,True,True,2024-07-03,0.0,0.0,0.0
baseline_buyback,1,2024-08-02,3054,ハイパー,1,0.5886922451320341,0.0,-3.1976744186046457,True,True,True,2024-08-01,0.0,0.0,0.0
baseline_buyback,1,2024-08-05,6930,日本アンテナ,1,0.5860156418728939,0.0,-7.152875175315565,True,True,True,2024-08-02,0.0,0.0,0.0
baseline_buyback,1,2024-08-06,7035,ａｎｄ ｆａｃｔｏｒｙ,1,0.67650845867636,0.0,-7.8767123287671215,True,True,True,2024-08-05,0.0,0.0,0.0
baseline_buyback,1,2024-08-07,4814,ネクストウェア,1,0.6111758496352016,1.0,4.8387096774193505,True,True,True,2024-08-06,0.0,0.0,0.0
baseline_buyback,1,2024-08-08,4762,エックスネット,1,0.5795116497138995,1.0,4.502541757443712,True,True,True,2024-08-07,0.0,0.0,0.0
baseline_buyback,1,2024-08-09,7956,ピジョン,1,0.5615085951300457,1.0,0.9293680297397744,True,True,True,2024-08-08,1.0,0.0,0.0
baseline_buyback,1,2024-08-13,7990,グローブライド,1,0.5766705363077762,0.0,-0.5115089514066473,True,True,True,2024-08-09,0.0,0.0,0.0
baseline_buyback,1,2024-08-14,1871,ピーエス・コンストラクション,1,0.5498879090205898,0.0,-0.4060913705583702,True,True,True,2024-08-13,0.0,0.0,0.0
baseline_buyback,1,2024-08-15,3397,トリドールホールディングス,1,0.559524324423102,0.0,-0.598973188819163,True,True,True,2024-08-14,1.0,0.0,0.0
baseline_buyback,1,2024-08-16,8139,ナガホリ,1,0.5507210800998931,1.0,0.8046817849304944,True,True,True,2024-08-15,0.0,0.0,0.0
baseline_buyback,1,2024-08-19,8282,ケーズホールディングス,1,0.545028010921785,0.0,-0.5501618122977336,True,True,True,2024-08-16,0.0,0.0,0.0
baseline_buyback,1,2024-08-20,4005,住友化学,1,0.5497894360371047,0.0,-0.3074739829706741,True,True,True,2024-08-19,0.0,0.0,0.0
baseline_buyback,1,2024-08-21,4005,住友化学,1,0.5480204812723138,0.0,-1.6826923076923128,True,True,True,2024-08-20,0.0,0.0,0.0
baseline_buyback,1,2024-08-22,3974,ＳＣＡＴ,1,0.5573268953413606,1.0,0.46511627906977715,True,True,True,2024-08-21,0.0,0.0,0.0
baseline_buyback,1,2024-08-23,2923,サトウ食品,1,0.5545760753953737,1.0,4.438642297650142,True,True,True,2024-08-22,0.0,0.0,0.0
baseline_buyback,1,2024-08-26,3673,ブロードリーフ,1,0.5511168982189785,1.0,1.4409221902017322,True,True,True,2024-08-23,0.0,0.0,0.0
baseline_buyback,1,2024-08-27,4005,住友化学,1,0.5593782748959397,1.0,1.8269230769230926,True,True,True,2024-08-26,0.0,0.0,0.0
baseline_buyback,1,2024-08-28,2923,サトウ食品,1,0.554945035944541,0.0,-3.562340966921118,True,True,True,2024-08-27,0.0,0.0,0.0
baseline_buyback,1,2024-08-29,2736,フェスタリアホールディングス,1,0.5614159375940805,0.0,-0.7027406886858767,True,True,True,2024-08-28,0.0,0.0,0.0
baseline_buyback,1,2024-08-30,3077,ホリイフードサービス,1,0.5573415898315546,0.0,-0.2801120448179262,True,True,True,2024-08-29,0.0,0.0,0.0
baseline_buyback,2,2024-06-03,6458,新晃⼯業,1,0.5543041708672708,0.0,-3.6250000000000004,True,True,True,2024-05-31,0.0,0.0,0.0
baseline_buyback,2,2024-06-03,9824,泉州電業,2,0.5508726202276883,1.0,1.2658227848101333,True,True,True,2024-05-31,0.0,0.0,0.0
baseline_buyback,2,2024-06-04,5803,フジクラ,1,0.572786391941047,0.0,-1.6260162601625994,True,True,True,2024-06-03,0.0,0.0,0.0
baseline_buyback,2,2024-06-04,6458,新晃⼯業,2,0.5506574946633228,0.0,-0.9247027741083214,True,True,True,2024-06-03,1.0,0.0,0.0
baseline_buyback,2,2024-06-05,8331,千葉銀行,1,0.558007415821749,0.0,-0.24999999999999467,True,True,True,2024-06-04,0.0,0.0,0.0
baseline_buyback,2,2024-06-05,9824,泉州電業,2,0.5577169751207357,0.0,-1.7341040462427793,True,True,True,2024-06-04,1.0,1.0,0.0
baseline_buyback,2,2024-06-06,8708,アイザワ証券グループ,1,0.5730762338505333,1.0,0.9037745879851178,True,True,True,2024-06-05,0.0,0.0,0.0
baseline_buyback,2,2024-06-06,6508,明電舎,2,0.5606870879375979,0.0,-0.2557544757033292,True,True,True,2024-06-05,0.0,0.0,0.0
baseline_buyback,2,2024-06-07,6770,アルプスアルパイン,1,0.5589585181905761,1.0,1.7358747447242973,True,True,True,2024-06-06,0.0,0.0,0.0
baseline_buyback,2,2024-06-07,6151,日東⼯器,2,0.5489662012370604,0.0,-1.0425716768027837,True,True,True,2024-06-06,0.0,0.0,0.0
baseline_buyback,2,2024-06-10,4014,カラダノート,1,0.5551877482119865,1.0,1.2006861063464935,True,True,True,2024-06-07,0.0,0.0,0.0
baseline_buyback,2,2024-06-10,9503,関⻄電力,2,0.5529400192439695,1.0,1.2889366272824887,True,True,True,2024-06-07,0.0,0.0,0.0
baseline_buyback,2,2024-06-11,6151,日東⼯器,1,0.5491209266056114,1.0,0.7562277580071219,True,True,True,2024-06-10,0.0,0.0,0.0
baseline_buyback,2,2024-06-11,2929,ファーマフーズ,2,0.5439551373196674,1.0,6.302521008403361,True,True,True,2024-06-10,1.0,0.0,0.0
baseline_buyback,2,2024-06-12,1968,太平電業,1,0.5607798007810184,1.0,1.7307692307692246,True,True,True,2024-06-11,0.0,0.0,0.0
baseline_buyback,2,2024-06-12,6151,日東⼯器,2,0.5520090298701947,1.0,0.4880212954747165,True,True,True,2024-06-11,0.0,0.0,0.0
baseline_buyback,2,2024-06-13,6151,日東⼯器,1,0.5545564631112976,1.0,1.2894619831036014,True,True,True,2024-06-12,0.0,0.0,0.0
baseline_buyback,2,2024-06-13,1766,東建コーポレーション,2,0.551832950888374,0.0,-1.7094017094017144,True,True,True,2024-06-12,0.0,0.0,0.0
baseline_buyback,2,2024-06-14,3760,ケイブ,1,0.5614976878896155,1.0,3.7297677691766395,True,True,True,2024-06-13,0.0,0.0,0.0
baseline_buyback,2,2024-06-14,6577,ベストワンドットコム,2,0.5600623328472032,0.0,-3.3703836500537876,True,True,True,2024-06-13,0.0,0.0,0.0
baseline_buyback,2,2024-06-17,3083,シーズメン,1,0.5456795119576064,1.0,1.5564202334630295,True,True,True,2024-06-14,0.0,0.0,0.0
baseline_buyback,2,2024-06-17,6577,ベストワンドットコム,2,0.5449980234328334,0.0,-2.335766423357666,True,True,True,2024-06-14,0.0,0.0,0.0
baseline_buyback,2,2024-06-18,3134,Ｈａｍｅｅ,1,0.5663529874523214,1.0,0.18099547511312153,True,True,True,2024-06-17,0.0,0.0,0.0
baseline_buyback,2,2024-06-18,7752,リコー,2,0.5626588192353563,0.0,-0.910746812386154,True,True,True,2024-06-17,0.0,0.0,0.0
baseline_buyback,2,2024-06-19,8254,さいか屋,1,0.5557928565033756,1.0,3.4567901234567877,True,True,True,2024-06-18,0.0,0.0,0.0
baseline_buyback,2,2024-06-19,9421,エヌジェイホールディングス,2,0.5552914417911708,1.0,4.843749999999991,True,True,True,2024-06-18,0.0,0.0,0.0
baseline_buyback,2,2024-06-20,4020,ビートレンド,1,0.5626442270374267,0.0,-0.9575923392612817,True,True,True,2024-06-19,0.0,0.0,0.0
baseline_buyback,2,2024-06-20,3733,ソフトウェア・サービス,2,0.5577033599393166,1.0,0.7554945054945028,True,True,True,2024-06-19,0.0,0.0,0.0
baseline_buyback,2,2024-06-21,7874,レック,1,0.5557206453196888,0.0,-0.4376367614879695,True,True,True,2024-06-20,0.0,0.0,0.0
baseline_buyback,2,2024-06-21,2540,養命酒製造,2,0.5486125997662228,0.0,-1.755965781179647,True,True,True,2024-06-20,0.0,0.0,0.0
baseline_buyback,2,2024-06-24,6151,日東⼯器,1,0.5556136249271454,1.0,0.20859407592823676,True,True,True,2024-06-21,0.0,0.0,0.0
baseline_buyback,2,2024-06-24,1813,不動テトラ,2,0.5535387490389596,1.0,0.562700964630225,True,True,True,2024-06-21,0.0,0.0,0.0
baseline_buyback,2,2024-06-25,3997,トレードワークス,1,0.5742665219472841,1.0,1.9832985386221358,True,True,True,2024-06-24,0.0,0.0,0.0
baseline_buyback,2,2024-06-25,6151,日東⼯器,2,0.556812806603405,1.0,0.04161464835621409,True,True,True,2024-06-24,0.0,0.0,0.0
baseline_buyback,2,2024-06-26,8254,さいか屋,1,0.5698549899791349,0.0,-1.8867924528301883,True,True,True,2024-06-25,0.0,0.0,0.0
baseline_buyback,2,2024-06-26,6151,日東⼯器,2,0.5612441033284802,0.0,-1.568951279933939,True,True,True,2024-06-25,0.0,0.0,0.0
baseline_buyback,2,2024-06-27,6151,日東⼯器,1,0.5682171268307075,1.0,0.5872483221476488,True,True,True,2024-06-26,0.0,0.0,0.0
baseline_buyback,2,2024-06-27,7874,レック,2,0.5564220484316733,0.0,-3.1297709923664097,True,True,True,2024-06-26,0.0,0.0,0.0
baseline_buyback,2,2024-06-28,6151,日東⼯器,1,0.5602562241359343,1.0,0.7500000000000062,True,True,True,2024-06-27,0.0,0.0,0.0
baseline_buyback,2,2024-06-28,4462,石原ケミカル,2,0.5572411022019919,0.0,-3.857320613853177,True,True,True,2024-06-27,0.0,0.0,0.0
baseline_buyback,2,2024-07-01,7874,レック,1,0.5689302038372829,0.0,-2.025931928687197,True,True,True,2024-06-28,0.0,0.0,0.0
baseline_buyback,2,2024-07-01,4462,石原ケミカル,2,0.5632025481793035,1.0,0.7765314926660993,True,True,True,2024-06-28,0.0,0.0,0.0
baseline_buyback,2,2024-07-02,4664,アール・エス・シー,1,0.597870408101865,0.0,-0.6980802792321161,True,True,True,2024-07-01,0.0,0.0,0.0
baseline_buyback,2,2024-07-02,5038,ｅＷｅＬＬ,2,0.5811584316918794,1.0,2.334062727935815,True,True,True,2024-07-01,0.0,0.0,0.0
baseline_buyback,2,2024-07-03,6151,日東⼯器,1,0.5862413620375277,0.0,-4.340497260851239,True,True,True,2024-07-02,0.0,0.0,0.0
baseline_buyback,2,2024-07-03,7874,レック,2,0.5744398139956907,1.0,1.5371477369769515,True,True,True,2024-07-02,0.0,0.0,0.0
baseline_buyback,2,2024-07-04,6151,日東⼯器,1,0.5908278575726558,0.0,-0.9683098591549255,True,True,True,2024-07-03,0.0,0.0,0.0
baseline_buyback,2,2024-07-04,4177,ｉ‐ｐｌｕｇ,2,0.5799740052134733,0.0,-1.6666666666666718,True,True,True,2024-07-03,1.0,0.0,0.0
baseline_buyback,2,2024-08-02,3054,ハイパー,1,0.5886922451320341,0.0,-3.1976744186046457,True,True,True,2024-08-01,0.0,0.0,0.0
baseline_buyback,2,2024-08-02,2296,伊藤ハム米久ホールディングス,2,0.5759210043042454,0.0,-1.8844221105527637,True,True,True,2024-08-01,1.0,0.0,0.0
baseline_buyback,2,2024-08-05,6930,日本アンテナ,1,0.5860156418728939,0.0,-7.152875175315565,True,True,True,2024-08-02,0.0,0.0,0.0
baseline_buyback,2,2024-08-05,6199,セラク,2,0.5799877942457535,0.0,-9.51492537313433,True,True,True,2024-08-02,0.0,0.0,0.0
baseline_buyback,2,2024-08-06,7035,ａｎｄ ｆａｃｔｏｒｙ,1,0.67650845867636,0.0,-7.8767123287671215,True,True,True,2024-08-05,0.0,0.0,0.0
baseline_buyback,2,2024-08-06,3910,エムケイシステム,2,0.6617261279030489,1.0,7.924528301886791,True,True,True,2024-08-05,1.0,0.0,0.0
baseline_buyback,2,2024-08-07,4814,ネクストウェア,1,0.6111758496352016,1.0,4.8387096774193505,True,True,True,2024-08-06,0.0,0.0,0.0
baseline_buyback,2,2024-08-07,7782,シンシア,2,0.6005268218331181,1.0,6.02739726027397,True,True,True,2024-08-06,0.0,0.0,0.0
baseline_buyback,2,2024-08-08,4762,エックスネット,1,0.5795116497138995,1.0,4.502541757443712,True,True,True,2024-08-07,0.0,0.0,0.0
baseline_buyback,2,2024-08-08,4293,セプテーニ・ホールディングス,2,0.5649893171598913,0.0,-1.2658227848101222,True,True,True,2024-08-07,0.0,0.0,0.0
baseline_buyback,2,2024-08-09,7956,ピジョン,1,0.5615085951300457,1.0,0.9293680297397744,True,True,True,2024-08-08,1.0,0.0,0.0
baseline_buyback,2,2024-08-09,4921,ファンケル,2,0.5600460282011532,0.0,-0.10727695333452303,True,True,True,2024-08-08,0.0,0.0,0.0
baseline_buyback,2,2024-08-13,7990,グローブライド,1,0.5766705363077762,0.0,-0.5115089514066473,True,True,True,2024-08-09,0.0,0.0,0.0
baseline_buyback,2,2024-08-13,7421,カッパ・クリエイト,2,0.5709100985950132,1.0,1.5116279069767424,True,True,True,2024-08-09,0.0,0.0,0.0
baseline_buyback,2,2024-08-14,1871,ピーエス・コンストラクション,1,0.5498879090205898,0.0,-0.4060913705583702,True,True,True,2024-08-13,0.0,0.0,0.0
baseline_buyback,2,2024-08-14,4921,ファンケル,2,0.5466797246278579,0.0,-0.10721944245889459,True,True,True,2024-08-13,0.0,0.0,0.0
baseline_buyback,2,2024-08-15,3397,トリドールホールディングス,1,0.559524324423102,0.0,-0.598973188819163,True,True,True,2024-08-14,1.0,0.0,0.0
baseline_buyback,2,2024-08-15,4921,ファンケル,2,0.5494905703450723,0.0,0.0,True,True,True,2024-08-14,0.0,0.0,0.0
baseline_buyback,2,2024-08-16,8139,ナガホリ,1,0.5507210800998931,1.0,0.8046817849304944,True,True,True,2024-08-15,0.0,0.0,0.0
baseline_buyback,2,2024-08-16,8282,ケーズホールディングス,2,0.550678112327529,1.0,0.5566470203012486,True,True,True,2024-08-15,0.0,0.0,0.0
baseline_buyback,2,2024-08-19,8282,ケーズホールディングス,1,0.545028010921785,0.0,-0.5501618122977336,True,True,True,2024-08-16,0.0,0.0,0.0
baseline_buyback,2,2024-08-19,8252,丸井グループ,2,0.5444892879294765,0.0,-0.2777777777777768,True,True,True,2024-08-16,0.0,0.0,0.0
baseline_buyback,2,2024-08-20,4005,住友化学,1,0.5497894360371047,0.0,-0.3074739829706741,True,True,True,2024-08-19,0.0,0.0,0.0
baseline_buyback,2,2024-08-20,8282,ケーズホールディングス,2,0.5435432420875256,1.0,2.1145087833441822,True,True,True,2024-08-19,0.0,0.0,0.0
baseline_buyback,2,2024-08-21,4005,住友化学,1,0.5480204812723138,0.0,-1.6826923076923128,True,True,True,2024-08-20,0.0,0.0,0.0
baseline_buyback,2,2024-08-21,4921,ファンケル,2,0.540260804972035,0.0,0.0,True,True,True,2024-08-20,0.0,0.0,0.0
baseline_buyback,2,2024-08-22,3974,ＳＣＡＴ,1,0.5573268953413606,1.0,0.46511627906977715,True,True,True,2024-08-21,0.0,0.0,0.0
baseline_buyback,2,2024-08-22,4194,ビジョナル,2,0.5451951872507557,1.0,3.3333333333333437,True,True,True,2024-08-21,0.0,0.0,0.0
baseline_buyback,2,2024-08-23,2923,サトウ食品,1,0.5545760753953737,1.0,4.438642297650142,True,True,True,2024-08-22,0.0,0.0,0.0
baseline_buyback,2,2024-08-23,5660,神鋼鋼線⼯業,2,0.5439849743630484,1.0,2.1333333333333426,True,True,True,2024-08-22,0.0,0.0,0.0
baseline_buyback,2,2024-08-26,3673,ブロードリーフ,1,0.5511168982189785,1.0,1.4409221902017322,True,True,True,2024-08-23,0.0,0.0,0.0
