stage,candidate_id,date,model_rank,code,name,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-10,1,205A,ロゴスホールディングス,0.5862602766372844,1.0,2.3470243084660503,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-10,2,6787,メイコー,0.5615747666359561,1.0,0.6053268765133124,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-12,1,205A,ロゴスホールディングス,0.5755021616628391,1.0,0.7358953393295176,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-12,2,3131,シンデン・ハイテックス,0.5705490791107136,1.0,2.441150828247607,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-13,1,3405,クラレ,0.5861498337268298,1.0,2.188417400587128,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-13,2,3402,東レ,0.5846545198710663,0.0,-0.24449877750610804,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-14,1,6758,ソニーグループ,0.5612477870876055,0.0,-1.46276595744681,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-14,2,4783,ＮＣＤ,0.561130866754284,0.0,-0.5202080832332978,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-17,1,3928,マイネット,0.5904300574310359,0.0,-0.35335689045936647,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-17,2,7793,イメージ・マジック,0.576447733349928,0.0,-1.2913640032284124,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-18,1,8914,エリアリンク,0.5669335709077992,1.0,4.271356783919589,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-18,2,3405,クラレ,0.5666964542371206,0.0,-0.2612330198537127,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-19,1,3649,ファインデックス,0.5629012135427638,1.0,0.5383580080753791,True,True,True
