date,model_rank,code,name,model_score,oc_return_pct,tail_condition_count,tail_flag__range_expansion,tail_flag__close_volatility_expansion,tail_flag__deep_60d_relative_loser,tail_flag__frequent_flat_session,tail_flag__large_positive_overnight,session_range_ratio_5_20,cc_vol_ratio_5_20,xrank_close_momentum_60,flat_oc_rate_20,overnight_last,display_source
2024-11-20,2,7366,ＬＩＴＡＬＩＣＯ,0.5585862507490155,-3.730569948186524,1,False,False,True,False,False,0.7287825,0.70678556,-0.91061115,0.0,-0.8350730688935326,v07_g0_replay
2024-11-21,1,8938,グローム・ホールディングス,0.5699980882141479,1.7287234042553168,0,False,False,False,False,False,1.0156271,1.0351833,0.5856793,0.0,1.5686274509803866,v07_g0_replay
2024-11-21,2,7366,ＬＩＴＡＬＩＣＯ,0.5684261584397445,1.4099783080260275,1,False,False,True,False,False,0.8853543,0.7798053,-0.93084455,0.0,1.2591815320041944,v07_g0_replay
2024-11-22,1,8938,グローム・ホールディングス,0.5603867708134701,1.182654402102501,0,False,False,False,False,False,0.94275165,0.7011384,0.67431897,0.0,-0.6605019815059454,v07_g0_replay
2024-11-22,2,4324,電通グループ,0.5452762606382339,-0.4255319148936176,2,False,True,True,False,False,1.3105898,1.8070258,-0.79981637,0.05,1.029252437703132,v07_g0_replay
2024-11-25,1,6190,フェニックスバイオ,0.5516608798957103,-0.2747252747252737,4,True,False,True,True,True,1.6224719,0.77216107,-0.9546985,0.15,8.93854748603351,v07_g0_replay
2024-11-25,2,8938,グローム・ホールディングス,0.5509543015821396,-0.2597402597402598,0,False,False,False,False,False,0.94157034,0.906001,0.35414752,0.0,-0.5228758169934622,v07_g0_replay
2024-11-26,1,7138,ＴＯＲＩＣＯ,0.554082350748056,-2.4600246002460024,3,True,True,True,False,False,1.583981,1.731477,-0.9276296,0.05,-0.5524861878453025,v07_g0_replay
2024-11-26,2,9331,キャスター,0.5508446342673606,-1.0570824524312905,1,False,False,False,False,True,1.0811899,0.77600753,-0.15486047,0.05,4.125950054288818,v07_g0_replay
2024-11-27,1,6920,レーザーテック,0.5507444619658153,1.835138387484947,1,False,False,True,False,False,0.8656792,0.6098428,-0.9950815,0.05,-0.8769448373408761,v07_g0_replay
2024-11-27,2,9503,関⻄電力,0.5498047841213869,4.1780447842708845,1,False,False,True,False,False,0.9567078,0.4816801,-0.9508146,0.0,-0.3414762280010475,v07_g0_replay
2024-11-28,1,7013,ＩＨＩ,0.5581953712480833,1.2638436482084623,0,False,False,False,False,False,1.0655729,0.26990482,0.9066626,0.0,1.1886697015680348,v07_g0_replay
2024-11-28,2,7859,アルメディオ,0.5560208401559152,2.8213166144200663,2,False,False,True,False,True,1.13859,0.51079637,-0.87780166,0.05,7.453416149068315,v07_g0_replay
2024-11-29,1,2938,オカムラ食品⼯業,0.5473229882321158,3.473053892215572,0,False,False,False,False,False,0.9107167,0.602881,0.21988882,0.0,-0.3597122302158251,v07_g0_replay
2024-11-29,2,9696,ウィザス,0.5444831337517076,0.7030827474310497,0,False,False,False,False,False,1.1126746,0.9605936,0.9864114,0.0,1.2561441835062803,v07_g0_replay
2024-12-02,1,9264,ポエック,0.5607934130151714,0.0711237553342902,1,True,False,False,False,False,1.5166948,1.202648,0.7395608,0.0,0.4521963824289488,v07_g0_replay
2024-12-02,2,7345,アイ・パートナーズフィナンシャル,0.5493387892807331,1.5789473684210575,0,False,False,False,False,False,0.6473225,0.23428771,0.8552428,0.05,-0.35149384885764245,v07_g0_replay
2024-12-03,1,7071,アンビスホールディングス,0.6034145071557707,-1.925254813137034,2,False,False,True,True,False,0.7602558,0.24102929,-0.99876237,0.1,0.0,v07_g0_replay
2024-12-03,2,9696,ウィザス,0.5493838896678739,2.8418230563002744,0,False,False,False,False,False,1.2618805,0.93931895,0.9740099,0.0,-0.10741138560687036,v07_g0_replay
2024-12-04,1,7071,アンビスホールディングス,0.608526329525333,0.8196721311475308,2,False,False,True,True,False,0.71853554,0.21001843,-0.99938005,0.1,0.0,v07_g0_replay
2024-12-04,2,6552,ＧａｍｅＷｉｔｈ,0.5500719693028452,1.382488479262678,0,False,False,False,False,False,0.73759604,0.75167954,0.6280223,0.05,0.9090909090909038,v07_g0_replay
2024-12-05,1,7071,アンビスホールディングス,0.6035052438848095,0.8235294117647118,2,False,False,True,True,False,0.71796596,0.20906703,-0.9987628,0.1,-1.385681293302543,v07_g0_replay
2024-12-05,2,9362,兵機海運,0.5484065117549546,0.4746835443038,0,False,False,False,False,False,0.91072285,1.1735271,0.8546242,0.05,-0.30864197530864335,v07_g0_replay
2024-12-06,1,7071,アンビスホールディングス,0.6073888996184551,-2.222222222222225,2,False,False,True,True,False,0.6773715,0.15572189,-0.99876237,0.1,-1.2775842044134733,v07_g0_replay
2024-12-06,2,7048,ベルトラ,0.558452053429571,0.6410256410256387,1,False,False,True,False,False,0.75221705,0.18177892,-0.90408415,0.05,0.0,v07_g0_replay
2024-12-09,1,7071,アンビスホールディングス,0.5852224642718876,1.0701545778834642,1,False,False,True,False,False,0.69979405,0.17331462,-0.9987643,0.05,-0.2333722287047868,v07_g0_replay
2024-12-09,2,8798,アドバンスクリエイト,0.5599267412415002,-0.7843137254901933,1,False,False,True,False,False,1.4943259,1.2421097,-0.9981464,0.05,-1.831501831501836,v07_g0_replay
2024-12-10,1,9565,ＧＬＯＥ,0.5631367532993425,-0.4237288135593209,1,False,False,False,False,True,1.3143327,1.0617247,-0.22077923,0.0,1.849217638691325,v07_g0_replay
2024-12-10,2,4587,ペプチドリーム,0.5582347828002404,0.8797127468581634,1,False,False,False,False,True,0.67936206,0.4594887,0.6184292,0.0,1.7793594306049876,v07_g0_replay
2024-12-11,1,7048,ベルトラ,0.5606692267187753,-2.6666666666666616,1,False,False,True,False,False,0.6511675,0.2869834,-0.91656363,0.05,0.32467532467532756,v07_g0_replay
2024-12-11,2,3540,⻭愛メディカル,0.5553613631324187,4.380341880341887,1,False,False,True,False,False,0.80881095,0.4472042,-0.92027193,0.0,-0.7284079084287187,v07_g0_replay
2024-12-12,1,4587,ペプチドリーム,0.5653513611671868,-1.0379316852236251,0,False,False,False,False,False,0.7599365,0.6219143,0.3609907,0.0,-0.8720412884854922,v07_g0_replay
2024-12-12,2,7048,ベルトラ,0.5586888778293024,-2.0408163265306145,1,False,False,True,False,False,0.64479285,0.3058982,-0.9436532,0.05,0.0,v07_g0_replay
2024-12-13,1,7048,ベルトラ,0.5569000599215461,0.7017543859649145,1,False,False,True,False,False,0.6565461,0.29507074,-0.9510381,0.0,0.6849315068493178,v07_g0_replay
2024-12-13,2,2970,グッドライフカンパニー,0.5565295195584826,3.5781544256120457,2,True,False,True,False,False,1.5115106,1.4319719,-0.66780293,0.05,1.6848816029143787,v07_g0_replay
2024-12-16,1,3475,グッドコムアセット,0.5650767984146311,1.4285714285714235,0,False,False,False,False,False,1.2347369,1.4563814,0.050773993,0.0,0.10964912280702066,v07_g0_replay
2024-12-16,2,2986,ＬＡホールディングス,0.5521988035695123,1.4399999999999968,0,False,False,False,False,False,0.8877619,0.9877584,0.98018575,0.0,1.0574018126888296,v07_g0_replay
2024-12-17,1,4286,ＣＬホールディングス,0.5559504623710105,-2.4316109422492405,2,True,False,True,False,False,1.6175295,1.468814,-0.9759259,0.05,-0.29112081513827937,v07_g0_replay
2024-12-17,2,3475,グッドコムアセット,0.5472601641299781,0.4700352526439522,1,False,False,False,False,True,1.2636462,1.6554519,0.51111114,0.0,4.218362282878418,v07_g0_replay
2024-12-18,1,6614,シキノハイテック,0.5580263217395716,-0.7920792079207928,1,False,False,True,False,False,1.2462121,1.1486071,-0.95861644,0.0,-0.09285051067781103,v07_g0_replay
2024-12-18,2,3452,ビーロット,0.5579572066805268,3.923076923076918,1,False,True,False,False,False,1.3846031,1.8332996,0.9110562,0.0,0.9759759759759845,v07_g0_replay
2024-12-19,1,9362,兵機海運,0.551349795489811,-1.7473118279569877,0,False,False,False,False,False,1.010122,0.6899744,0.940759,0.0,0.0,v07_g0_replay
2024-12-19,2,3653,モルフォ,0.5491884482336747,5.173745173745181,2,False,True,True,False,False,1.3492545,1.8046838,-0.933971,0.0,0.2932551319648091,v07_g0_replay
2024-12-20,1,4175,ｃｏｌｙ,0.5509866870875019,1.3659237958303372,2,True,True,False,False,False,1.8475238,1.9271817,0.57213014,0.05,-3.584491587417704,v07_g0_replay
2024-12-20,2,5707,東邦亜鉛,0.5449033544265312,-6.872852233676974,2,False,True,True,False,False,1.3099526,1.8021517,-0.98526704,0.05,-12.027027027027026,v07_g0_replay
2024-12-23,1,245A,ＩＮＧＳ,0.5754903156688146,2.584181675802655,,False,False,,False,False,0.60426706,0.58627856,,0.0,-0.2381897578404124,v07_g0_replay
2024-12-23,2,4175,ｃｏｌｙ,0.5688369601421523,-2.867132867132871,3,True,True,False,False,True,1.8923975,1.9482584,0.70311546,0.05,3.1134173461823567,v07_g0_replay
2024-12-24,1,247A,Ａｉロボティクス,0.5644463752335797,0.6036217303822866,,False,False,,False,True,1.1700822,1.1517733,,0.0,1.7863522686673905,v07_g0_replay
2024-12-24,2,8887,クミカ,0.5478479017403389,1.067615658362997,1,False,False,True,False,False,0.7814657,0.3236307,-0.9203163,0.0,-1.379310344827589,v07_g0_replay
2024-12-25,1,7041,ＣＲＧホールディングス,0.565871127115645,-4.558404558404561,4,True,True,True,True,False,1.7414577,1.927716,-0.8304076,0.1,-0.6521739130434745,v07_g0_replay
2024-12-25,2,4169,ＥＮＥＣＨＡＮＧＥ,0.556797480360935,-0.6269592476489061,0,False,False,False,False,False,0.83898175,0.5190237,0.89110386,0.05,0.6172839506172867,v07_g0_replay
2024-12-26,1,250A,シマダヤ,0.5830022828232231,0.4405286343612369,,False,False,,True,False,1.1665411,1.40304,,0.1,0.36982248520709415,v07_g0_replay
2024-12-26,2,256A,飛島ホールディングス,0.5805178879288555,0.0628930817610173,,False,False,,True,False,0.70605516,0.40941712,,0.1,0.44303797468354666,v07_g0_replay
2024-12-27,1,9376,ユーラシア旅行社,0.5661527502427942,0.4073319755600879,1,False,False,False,True,False,0.3674265,0.08258853,-0.093722105,0.1,-0.8048289738430636,v07_g0_replay
2024-12-27,2,4395,アクリート,0.5633770110424505,5.603448275862077,0,False,False,False,False,False,1.0375241,0.6531256,0.7720916,0.0,0.8298755186721962,v07_g0_replay
2024-12-30,1,9376,ユーラシア旅行社,0.5694755542356308,1.6227180527383478,1,False,False,False,True,False,0.3795845,0.106958896,-0.096582465,0.1,0.20408163265306367,v07_g0_replay
2024-12-30,2,4175,ｃｏｌｙ,0.5474778647813581,0.7331378299120228,0,False,False,False,False,False,0.8137715,0.27537623,0.6077266,0.05,-0.7230657989877098,v07_g0_replay
2025-01-06,1,9376,ユーラシア旅行社,0.5655065368449067,0.1988071570576455,1,False,False,False,True,False,0.41871625,0.18653387,0.03677343,0.1,0.0,v07_g0_replay
2025-01-06,2,9362,兵機海運,0.5526902265342293,0.0,0,False,False,False,False,False,0.369795,0.50246584,0.94543296,0.0,-0.13495276653171517,v07_g0_replay
2025-01-07,1,9376,ユーラシア旅行社,0.583484869931749,-1.1881188118811892,1,False,False,False,True,False,0.46244934,0.20243835,0.14125295,0.1,0.3992015968063978,v07_g0_replay
2025-01-07,2,5851,リョービ,0.5521021019490949,0.7441860465116301,0,False,False,False,False,False,0.95374537,1.3549982,0.6282506,0.0,0.219780219780219,v07_g0_replay
2025-01-08,1,9376,ユーラシア旅行社,0.5635707540326241,-1.0000000000000009,1,False,False,False,True,False,0.5309031,0.19417134,0.15658364,0.1,0.1984126984126977,v07_g0_replay
2025-01-08,2,3791,ＩＧポート,0.5435035074348318,0.8917197452229297,0,False,False,False,False,False,0.7698846,0.60139936,0.86061686,0.0,0.5430242272347563,v07_g0_replay
2025-01-09,1,9376,ユーラシア旅行社,0.5570741387125551,1.4056224899598346,1,False,False,False,True,False,0.6233531,0.2034268,0.053175777,0.1,0.2004008016031955,v07_g0_replay
2025-01-09,2,7048,ベルトラ,0.5452039503925069,-0.4166666666666652,2,False,False,True,True,False,1.0751338,0.8211702,-0.9846381,0.15,0.3937007874015741,v07_g0_replay
2025-01-10,1,7314,小⽥原機器,0.5467150132763502,-0.0895255147717044,0,False,False,False,False,False,1.4850575,0.4237527,-0.45969886,0.0,0.5281690140845008,v07_g0_replay
2025-01-10,2,6180,ＧＭＯメディア,0.5442938104528429,1.6568047337278011,1,False,False,False,False,True,0.8029007,0.7369438,0.96338946,0.0,3.4229828850855792,v07_g0_replay
2025-01-14,1,7205,日野自動車,0.5484728884645094,-1.4213395638629334,0,False,False,False,False,False,0.95472765,0.8736766,0.6576151,0.0,-0.09448223733937722,v07_g0_replay
2025-01-14,2,9158,シーユーシー,0.5482090360821035,1.3265950726468745,2,False,False,False,True,True,0.9270443,0.84843385,-0.071428575,0.1,2.4330900243308973,v07_g0_replay
2025-01-15,1,8887,クミカ,0.5505767809713433,-1.038062283737029,1,False,False,True,False,False,0.92394954,0.91117895,-0.94527805,0.0,-1.3289036544850474,v07_g0_replay
2025-01-15,2,2164,地域新聞社,0.5487926985107993,-3.2352941176470584,3,True,False,True,False,True,1.5424249,0.61325866,-0.62165344,0.05,17.177914110429437,v07_g0_replay
2025-01-16,1,261A,日水コン,0.5943745416723828,-1.7796030116358663,,False,False,,False,False,1.0846071,1.0250663,,0.0,0.6779661016949046,v07_g0_replay
2025-01-16,2,245A,ＩＮＧＳ,0.5699775863862659,-6.542480690595188,3,True,True,True,False,False,1.8409014,1.8809978,-0.9199765,0.0,-5.5411895086811995,v07_g0_replay
2025-01-17,1,4429,リックソフト,0.5808227484835647,-1.845018450184499,3,True,True,True,False,False,1.9939301,1.936052,-0.97054493,0.0,0.6016847172081841,v07_g0_replay
2025-01-17,2,4418,ＪＤＳＣ,0.5660820063832871,-1.187648456057011,1,False,False,False,True,False,0.8029375,0.85471493,0.35022092,0.1,0.0,v07_g0_replay
2025-01-20,1,262A,インターメスティック,0.6232951101486641,3.428801936264625,,False,False,,False,False,0.8535633,0.70326453,,0.0,-0.20383204239706743,v07_g0_replay
2025-01-20,2,4429,リックソフト,0.5828309592807139,-1.3597033374536438,3,True,True,True,False,False,2.0259733,1.9152058,-0.93519884,0.0,1.6250000000000098,v07_g0_replay
2025-01-21,1,4429,リックソフト,0.5791130458466007,0.5006257822277815,3,True,True,True,False,False,2.0813465,1.901463,-0.9404832,0.0,1.3784461152882121,v07_g0_replay
2025-01-21,2,4418,ＪＤＳＣ,0.5587219943424202,-1.2956419316843326,1,False,False,False,True,False,0.629739,0.7041236,0.35179728,0.1,0.9615384615384581,v07_g0_replay
2025-01-22,1,4429,リックソフト,0.5714601692413632,0.248447204968949,3,True,True,True,False,False,2.2057178,1.9135174,-0.9475236,0.0,0.12531328320801727,v07_g0_replay
2025-01-22,2,6836,ぷらっとホーム,0.5587431066168279,0.3581661891117527,0,False,False,False,False,False,0.68755746,0.13591789,0.6904481,0.0,0.6385242993969475,v07_g0_replay
2025-01-23,1,9023,東京地下鉄,0.5942855990161625,0.1739130434782687,,False,False,,False,False,1.1613178,1.1065727,,0.0,0.7571345369831173,v07_g0_replay
2025-01-23,2,4429,リックソフト,0.5589478332096876,-0.987654320987652,2,True,False,True,False,False,1.5860479,0.3200919,-0.9533648,0.0,0.24906600249066102,v07_g0_replay
2025-01-24,1,3976,シャノン,0.5685016658568819,3.488372093023262,1,True,False,False,False,False,2.7317169,1.5653384,0.78527063,0.05,-0.6382978723404209,v07_g0_replay
2025-01-24,2,4429,リックソフト,0.5519770162623456,1.750000000000007,1,False,False,True,False,False,1.2172209,0.09050495,-0.956226,0.0,0.3717472118959009,v07_g0_replay
2025-01-27,1,268A,リガク・ホールディングス,0.5975053829997964,-1.8681318681318728,,False,False,,False,False,0.8461784,0.7664839,,0.0,-1.2903225806451646,v07_g0_replay
2025-01-27,2,6836,ぷらっとホーム,0.5409693873720592,-2.447552447552448,0,False,False,False,False,False,0.6418388,0.20561515,0.17594786,0.0,-0.4664513814137017,v07_g0_replay
2025-01-28,1,265A,Ｈｍｃｏｍｍ,0.5832256335084987,-2.470265324794141,,False,False,,False,False,0.82643014,1.1204357,,0.0,-0.5314437555358764,v07_g0_replay
2025-01-28,2,8066,三⾕商事,0.5571176343274397,1.1657374556512945,0,False,False,False,False,False,0.7922127,0.92319065,0.18219584,0.0,-0.29182879377431803,v07_g0_replay
2025-01-29,1,8066,三⾕商事,0.5467412996701514,-4.674291397314767,0,False,False,False,False,False,1.0194054,1.0253001,0.28668842,0.0,-0.654582074521648,v07_g0_replay
2025-01-29,2,5888,ＤＡＩＷＡ ＣＹＣＬＥ,0.5384435484815044,1.58311345646438,0,False,False,False,False,False,0.9483523,1.124672,0.9525645,0.0,1.558441558441559,v07_g0_replay
2025-01-30,1,8066,三⾕商事,0.5669659504417184,1.25065138092757,0,False,False,False,False,False,1.1620439,1.081431,0.051601425,0.0,0.7515030060120331,v07_g0_replay
2025-01-30,2,5851,リョービ,0.5366765386452766,1.6659359929855233,0,False,False,False,False,False,0.70225364,0.59551287,0.8013049,0.0,-0.3018542475204833,v07_g0_replay
2025-01-31,1,7901,マツモト,0.5584162091850139,-1.5503875968992276,2,True,False,False,False,True,1.8019617,1.4950138,0.48434237,0.05,9.50854700854702,v07_g0_replay
2025-01-31,2,4319,ＴＡＣ,0.5544494942411307,3.0000000000000027,0,False,False,False,False,False,1.1080062,1.6801345,0.81866986,0.05,-0.46511627906976605,v07_g0_replay
2025-02-03,1,5449,大阪製鐵,0.55792080410718,-1.5351812366737771,3,True,True,True,False,False,1.6797638,1.7590789,-0.97369206,0.0,-0.8079324274697042,v07_g0_replay
2025-02-03,2,8066,三⾕商事,0.5542919935539921,-1.4285714285714235,0,False,False,False,False,False,1.1470797,1.3646493,0.22571002,0.0,0.514668039114774,v07_g0_replay
2025-02-04,1,7067,ブランディングテクノロジー,0.5522875794467438,0.5291005291005346,1,False,False,False,True,False,0.48748377,0.06465862,-0.3875112,0.15,-0.21141649048626032,v07_g0_replay
2025-02-04,2,2736,フェスタリアホールディングス,0.5481838465802993,0.1265822784810133,1,False,False,False,True,False,0.5906976,0.25632536,0.68509114,0.15,0.0,v07_g0_replay
2025-02-05,1,7719,東京衡機,0.5529090761874231,-2.1739130434782594,2,True,False,False,False,True,2.2532845,1.5680184,-0.51917315,0.05,21.311475409836067,v07_g0_replay
2025-02-05,2,9369,キユーソー流通システム,0.5505624632655479,0.5392156862745079,0,False,False,False,False,False,0.7576092,0.7633647,0.2977831,0.0,0.0,v07_g0_replay
2025-02-06,1,4736,日本ラッド,0.5631228101966176,-2.2471910112359605,1,False,False,False,False,True,0.68523645,0.27274045,0.9304556,0.0,3.037974683544298,v07_g0_replay
2025-02-06,2,3663,セルシス,0.5499435136007336,-0.3728560775540623,1,False,False,False,False,True,1.3460793,0.48842326,0.48681056,0.05,2.9970760233918092,v07_g0_replay
2025-02-07,1,205A,ロゴスホールディングス,0.5839086074323385,-1.4026402640264002,2,False,False,True,True,False,0.651436,0.11763127,-0.9957983,0.1,-0.08382229673092878,v07_g0_replay
2025-02-07,2,9369,キユーソー流通システム,0.5590545131006569,1.566324033284383,0,False,False,False,False,False,0.9011815,0.720145,0.038415365,0.0,1.3651877133105783,v07_g0_replay
2025-02-10,1,205A,ロゴスホールディングス,0.5888444734945035,2.3470243084660503,2,False,False,True,True,False,0.68993515,0.10625196,-0.9969997,0.1,0.3311258278145601,v07_g0_replay
2025-02-10,2,6787,メイコー,0.5601040256659333,0.6053268765133124,1,False,False,False,False,True,1.4592221,1.6190945,0.63036305,0.0,5.125284738040992,v07_g0_replay
2025-02-12,1,205A,ロゴスホールディングス,0.578894722744006,0.7358953393295176,2,False,False,True,True,False,0.64277625,0.15866242,-0.9976041,0.1,-0.16736401673640433,v07_g0_replay
2025-02-12,2,3131,シンデン・ハイテックス,0.5558762284287038,2.441150828247607,3,True,True,False,False,True,1.8298588,2.0434558,-0.5387841,0.0,1.926040061633283,v07_g0_replay
2025-02-13,1,205A,ロゴスホールディングス,0.5809789913976751,0.7371007371007376,2,False,False,True,True,False,0.687007,0.15850104,-0.99820197,0.1,0.16380016380015405,v07_g0_replay
2025-02-13,2,3405,クラレ,0.5720507231027077,2.188417400587128,3,True,True,True,False,False,1.8933873,1.8825728,-0.7656578,0.0,0.7750170959653468,v07_g0_replay
2025-02-14,1,9517,イーレックス,0.554065541551995,-0.2515723270440251,1,False,False,False,False,True,1.2485236,1.2351375,0.7773109,0.0,5.4151624548736566,v07_g0_replay
2025-02-14,2,205A,ロゴスホールディングス,0.5508000382227363,-3.620273531777951,1,False,False,True,False,False,0.6393925,0.18419826,-0.9981993,0.05,-0.8928571428571397,v07_g0_replay
2025-02-17,1,3928,マイネット,0.5788440029150148,-0.3533568904593664,4,True,True,True,True,False,1.8914313,1.9419162,-0.94476134,0.15,0.0,v07_g0_replay
2025-02-17,2,7793,イメージ・マジック,0.5731866535880265,-1.2913640032284124,2,False,True,True,False,False,1.3703643,1.758251,-0.9231462,0.0,0.9090909090909038,v07_g0_replay
2025-02-18,1,8914,エリアリンク,0.5579961884919047,4.271356783919589,0,False,False,False,False,False,1.4452705,1.2846357,0.20347618,0.05,0.5615348619560034,v07_g0_replay
2025-02-18,2,4840,トライアイズ,0.5549151462960676,-3.857566765578635,0,False,False,False,False,False,0.9150286,1.0330046,0.60922986,0.05,0.0,v07_g0_replay
2025-02-19,1,7746,岡本硝子,0.5581467548998699,-2.777777777777779,0,False,False,False,False,False,1.0715495,0.84896874,0.96167666,0.05,-1.0638297872340385,v07_g0_replay
2025-02-19,2,4840,トライアイズ,0.5550271786430225,-1.5060240963855387,1,False,False,False,False,True,1.0969274,1.0091733,0.5494012,0.05,2.1212121212121238,v07_g0_replay
2025-02-20,1,7746,岡本硝子,0.5565523533386015,1.1494252873563315,0,False,False,False,False,False,1.0623016,0.6195844,0.96117085,0.05,0.0,v07_g0_replay
2025-02-20,2,8914,エリアリンク,0.5531836961270971,0.653923541247492,1,True,False,False,False,False,1.5104414,1.488299,0.41756272,0.0,0.0,v07_g0_replay
2025-02-21,1,4971,メック,0.5527721450340711,0.6144393241167334,1,False,False,True,False,False,1.2578425,1.6149377,-0.90976995,0.0,-1.851851851851849,v07_g0_replay
2025-02-21,2,4840,トライアイズ,0.5527529600039629,-3.459119496855345,0,False,False,False,False,False,1.3626966,1.2569108,0.4412907,0.05,0.6116207951070374,v07_g0_replay
2025-02-25,1,274A,ガーデン,0.6299125366764606,-0.0366300366300365,,False,False,,False,False,1.1238186,0.8635997,,0.0,0.0,v07_g0_replay
2025-02-25,2,3649,ファインデックス,0.5538339523954442,-0.7042253521126751,2,True,False,True,False,False,1.8429595,0.6506613,-0.7791045,0.0,0.40160642570281624,v07_g0_replay
2025-02-26,1,7746,岡本硝子,0.5626412599080816,-1.7241379310344862,1,False,False,False,True,False,0.73730683,0.7841579,0.96144724,0.1,-1.7142857142857126,v07_g0_replay
2025-02-26,2,6185,ＳＭＮ,0.5584671633312714,-0.5025125628140725,1,False,False,False,True,False,0.86368686,0.45145315,0.8558719,0.1,0.25706940874035134,v07_g0_replay
2025-02-27,1,7746,岡本硝子,0.565221197035026,-0.588235294117645,2,False,False,False,True,True,0.8138973,0.69031626,0.96319383,0.1,2.35294117647058,v07_g0_replay
2025-02-27,2,3359,ｃｏｔｔａ,0.559422368003337,0.0,0,False,False,False,False,False,1.303529,1.0652776,0.49539924,0.0,0.0,v07_g0_replay
2025-02-28,1,2175,エス・エム・エス,0.5661808321027119,-3.2312211498111587,1,False,False,True,False,False,0.6799989,0.26460233,-0.9785778,0.05,-0.24999999999999467,v07_g0_replay
2025-02-28,2,9159,Ｗ ＴＯＫＹＯ,0.561774700264156,-2.4365482233502544,1,False,False,False,False,True,0.83678323,0.47106618,-0.3121095,0.0,6.500761808024369,v07_g0_replay
2025-03-03,1,2175,エス・エム・エス,0.5766084067424538,1.4243820695433618,1,False,False,True,False,False,0.6929912,0.26175198,-0.987526,0.05,-0.708333333333333,v07_g0_replay
2025-03-03,2,2491,バリューコマース,0.562664783272825,1.5719467956469169,1,False,False,True,False,False,0.92092943,0.11271553,-0.97564596,0.05,0.1223990208078396,v07_g0_replay
2025-03-04,1,2175,エス・エム・エス,0.560350699287253,-1.8992568125516085,2,False,False,True,False,True,0.69761693,0.45191783,-0.97981596,0.05,3.5125758889852587,v07_g0_replay
2025-03-04,2,2491,バリューコマース,0.5584173100919222,0.0,1,False,False,True,False,False,0.8248556,0.16441204,-0.9691303,0.05,0.24242424242424399,v07_g0_replay
2025-03-05,1,2175,エス・エム・エス,0.5681442585767629,-2.960526315789469,1,False,False,True,False,False,0.6957507,0.46618268,-0.97866035,0.05,0.04130524576622108,v07_g0_replay
2025-03-05,2,2491,バリューコマース,0.567242373579465,0.9779951100244544,2,False,False,True,True,False,0.6241858,0.19695112,-0.96917605,0.1,-1.7857142857142905,v07_g0_replay
2025-03-06,1,6550,Ｕｎｉｐｏｓ,0.554299112969722,1.9480519480519431,0,False,False,False,False,False,0.361876,0.30865002,0.6556842,0.0,0.6535947712418277,v07_g0_replay
2025-03-06,2,6315,ＴＯＷＡ,0.5539089408080496,-1.2666666666666715,0,False,False,False,False,False,0.79463273,0.2615248,-0.54764026,0.0,0.0,v07_g0_replay
2025-03-07,1,4783,ＮＣＤ,0.5590187520486415,-4.134650567142339,0,False,False,False,False,False,0.90968364,0.2727808,0.7611408,0.0,0.3247924936846003,v07_g0_replay
2025-03-07,2,6315,ＴＯＷＡ,0.552491305835515,0.689179875947632,1,False,False,True,False,False,0.7330511,0.26556662,-0.6304219,0.0,0.536193029490617,v07_g0_replay
2025-03-10,1,4783,ＮＣＤ,0.5847813703039239,-0.0384467512495212,0,False,False,False,False,False,0.8983253,0.54862535,0.7482143,0.0,-0.7625272331154731,v07_g0_replay
2025-03-10,2,7096,ステムセル研究所,0.5539983968046177,2.510460251046021,1,False,False,True,False,False,0.939453,0.6915736,-0.8660714,0.0,-0.6039689387402958,v07_g0_replay
2025-03-11,1,4783,ＮＣＤ,0.5788672090278755,3.060413354531,0,False,False,False,False,False,0.8689396,0.46822956,0.743376,0.0,-0.725190839694656,v07_g0_replay
2025-03-11,2,7345,アイ・パートナーズフィナンシャル,0.548930716401798,0.6666666666666599,,False,,False,False,False,0.8994258,,-0.1205716,0.0,0.0,v07_g0_replay
2025-03-12,1,281A,インフォメティス,0.6329165284926939,2.444444444444449,,False,False,,False,False,0.9893102,0.52947265,,0.0,-0.22123893805309214,v07_g0_replay
2025-03-12,2,4259,エクサウィザーズ,0.5697515830911106,0.6369426751592355,1,False,False,True,False,False,0.8951656,0.4758294,-0.9031779,0.05,-3.125,v07_g0_replay
2025-03-13,1,4259,エクサウィザーズ,0.577430732746945,-1.253918495297801,1,False,False,True,False,False,0.8298651,0.3834356,-0.9559524,0.05,-1.2578616352201255,v07_g0_replay
2025-03-13,2,4783,ＮＣＤ,0.5599666065304959,-2.552204176334105,0,False,False,False,False,False,0.84085876,0.96181023,0.73333335,0.0,-1.002699575780952,v07_g0_replay
2025-03-14,1,4259,エクサウィザーズ,0.5868162293661363,1.6077170418006492,1,False,False,True,False,False,0.8478062,0.290473,-0.9557681,0.05,0.9493670886076,v07_g0_replay
2025-03-14,2,7075,ＱＬＳホールディングス,0.5836407798135655,-0.3667481662591676,,False,False,,True,False,0.46952915,0.22858502,,0.1,-0.24420024420024333,v07_g0_replay
2025-03-17,1,286A,ユカリア,0.62579391947174,1.3278855975485282,,False,False,,False,False,0.8753961,0.72994363,,0.0,-0.31914893617021045,v07_g0_replay
2025-03-17,2,5380,新東,0.5836933689020296,-0.0656167979002586,1,False,False,False,True,False,0.59852767,0.16218491,0.6578083,0.1,-0.654450261780104,v07_g0_replay
