date,code,name,model_rank,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete,spec_id
2024-03-05,5983,イワブチ,2,0.5717216412274915,0.0,-0.1315789473684159,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-06,5958,三洋⼯業,1,0.5703352397539609,1.0,1.024890190336758,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-06,8103,明和産業,2,0.5619154616059475,1.0,1.071975497702904,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-07,2790,ナフコ,1,0.5619503081775975,1.0,0.766283524904221,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-07,3796,いい生活,2,0.558656617745836,0.0,-0.3809523809523818,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-08,5834,ＳＢＩリーシングサービス,1,0.5874740767659743,0.0,0.0,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-08,7330,レオス・キャピタルワークス,2,0.5696896352163398,0.0,-1.862464183381085,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-11,3261,グランディーズ,1,0.5656108438610407,1.0,2.7295285359801413,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-11,7038,フロンティア・マネジメント,2,0.5631376879225788,1.0,0.763807285546414,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-12,8891,ＡＭＧホールディングス,1,0.5699877375178348,1.0,8.572820263029723,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-12,4242,タカギセイコー,2,0.5659740695171604,1.0,3.6689038031319843,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-13,6736,サン電子,1,0.585486164631803,1.0,0.3225806451612856,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-13,2790,ナフコ,2,0.5578536559473481,0.0,-2.8549382716049343,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-14,9450,ファイバーゲート,1,0.6069709817060008,1.0,0.09345794392523477,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-14,6419,マースグループホールディングス,2,0.586899441397675,0.0,-0.32206119162641045,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-15,2980,ＳＲＥホールディングス,1,0.5937892951771665,1.0,1.81347150259068,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-15,7090,リグア,2,0.5766767257649307,0.0,-2.4452368823229764,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-18,8359,八十二銀行,1,0.5842202179410524,0.0,-2.3937469467513406,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-18,3920,アイビーシー,2,0.5640088939581814,1.0,0.92592592592593,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-19,8705,日産証券グループ,1,0.5773380082547168,0.0,-0.38610038610038533,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-19,4119,日本ピグメント,2,0.5703374398797423,1.0,1.9966722129783676,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-21,1815,鉄建建設,1,0.5707974357815698,1.0,3.1318281136198056,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-21,4373,シンプレクス・ホールディングス,2,0.5704869757604139,0.0,-1.2303485987696483,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-22,4752,昭和システムエンジニアリング,1,0.5744441185637861,0.0,-0.21660649819494893,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-22,5388,クニミネ⼯業,2,0.5666226596460614,1.0,1.3736263736263687,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-25,3663,セルシス,1,0.5741069818719853,0.0,-1.3259668508287303,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-25,6706,電気興業,2,0.5733618296726486,0.0,-3.125,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-26,4390,ＩＰＳ,1,0.5655567031359824,0.0,-0.6832797427652748,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-26,4052,フィーチャ,2,0.5633383463397744,1.0,0.11862396204034287,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-27,8061,⻄華産業,1,0.5739257132887436,1.0,2.6702269692923997,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-27,7995,バルカー,2,0.5589733456256124,1.0,0.19011406844107182,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-28,4012,アクシス,1,0.5691135583550629,0.0,-1.6676961087090825,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
