candidate_id,date,model_rank,code,name,model_score,pre_veto_code,vetoed,label,oc_return_pct
C00_PRICE_RIDGE,2026-03-31,2,,,,,False,,
LQ01_ACTIVITY_VETO,2025-12-01,1,,,,8139,True,,
LQ01_ACTIVITY_VETO,2025-12-01,2,,,,8127,True,,
LQ01_ACTIVITY_VETO,2025-12-02,1,,,,8127,True,,
LQ01_ACTIVITY_VETO,2025-12-02,2,,,,1866,True,,
LQ01_ACTIVITY_VETO,2025-12-03,1,,,,8127,True,,
LQ01_ACTIVITY_VETO,2025-12-03,2,,,,8132,True,,
LQ01_ACTIVITY_VETO,2025-12-04,1,,,,8127,True,,
LQ01_ACTIVITY_VETO,2025-12-04,2,,,,8132,True,,
LQ01_ACTIVITY_VETO,2025-12-05,1,,,,8127,True,,
LQ01_ACTIVITY_VETO,2025-12-05,2,,,,2004,True,,
LQ01_ACTIVITY_VETO,2025-12-08,1,8278,フジ,0.12615885456347703,8278,False,0.0,-0.2970297029702973
LQ01_ACTIVITY_VETO,2025-12-08,2,9532,大瓦斯,0.12024660782132014,9532,False,1.0,1.676300578034673
LQ01_ACTIVITY_VETO,2025-12-09,1,,,,3712,True,,
LQ01_ACTIVITY_VETO,2025-12-09,2,,,,3261,True,,
LQ01_ACTIVITY_VETO,2025-12-10,1,,,,3261,True,,
LQ01_ACTIVITY_VETO,2025-12-10,2,,,,9636,True,,
LQ01_ACTIVITY_VETO,2025-12-11,1,,,,6038,True,,
LQ01_ACTIVITY_VETO,2025-12-11,2,,,,6757,True,,
LQ01_ACTIVITY_VETO,2025-12-12,1,,,,4937,True,,
LQ01_ACTIVITY_VETO,2025-12-12,2,,,,1921,True,,
LQ01_ACTIVITY_VETO,2025-12-15,1,,,,4172,True,,
LQ01_ACTIVITY_VETO,2025-12-15,2,,,,6038,True,,
LQ01_ACTIVITY_VETO,2025-12-16,1,,,,7084,True,,
LQ01_ACTIVITY_VETO,2025-12-16,2,,,,6038,True,,
LQ01_ACTIVITY_VETO,2025-12-17,1,,,,7084,True,,
LQ01_ACTIVITY_VETO,2025-12-17,2,,,,6894,True,,
LQ01_ACTIVITY_VETO,2025-12-18,1,,,,7084,True,,
LQ01_ACTIVITY_VETO,2025-12-18,2,,,,9331,True,,
LQ01_ACTIVITY_VETO,2025-12-19,1,,,,7084,True,,
LQ01_ACTIVITY_VETO,2025-12-19,2,,,,6038,True,,
LQ01_ACTIVITY_VETO,2025-12-22,1,,,,7084,True,,
LQ01_ACTIVITY_VETO,2025-12-22,2,,,,4972,True,,
LQ01_ACTIVITY_VETO,2025-12-23,1,,,,3261,True,,
LQ01_ACTIVITY_VETO,2025-12-23,2,,,,7084,True,,
LQ01_ACTIVITY_VETO,2025-12-24,1,,,,7084,True,,
LQ01_ACTIVITY_VETO,2025-12-24,2,,,,4464,True,,
LQ01_ACTIVITY_VETO,2025-12-25,1,,,,4464,True,,
LQ01_ACTIVITY_VETO,2025-12-25,2,,,,7084,True,,
LQ01_ACTIVITY_VETO,2025-12-26,1,,,,4464,True,,
LQ01_ACTIVITY_VETO,2025-12-26,2,,,,7084,True,,
LQ01_ACTIVITY_VETO,2025-12-29,1,,,,4464,True,,
LQ01_ACTIVITY_VETO,2025-12-29,2,,,,3469,True,,
LQ01_ACTIVITY_VETO,2025-12-30,1,,,,,False,,
LQ01_ACTIVITY_VETO,2025-12-30,2,,,,,False,,
LQ01_ACTIVITY_VETO,2026-01-05,1,,,,6706,True,,
LQ01_ACTIVITY_VETO,2026-01-05,2,,,,7084,True,,
LQ01_ACTIVITY_VETO,2026-01-06,1,,,,4972,True,,
LQ01_ACTIVITY_VETO,2026-01-06,2,,,,6706,True,,
LQ01_ACTIVITY_VETO,2026-01-07,1,,,,7084,True,,
LQ01_ACTIVITY_VETO,2026-01-07,2,,,,6566,True,,
LQ01_ACTIVITY_VETO,2026-01-08,1,,,,7084,True,,
LQ01_ACTIVITY_VETO,2026-01-08,2,,,,6706,True,,
LQ01_ACTIVITY_VETO,2026-01-09,1,,,,9063,True,,
LQ01_ACTIVITY_VETO,2026-01-09,2,,,,6566,True,,
LQ01_ACTIVITY_VETO,2026-01-13,1,,,,9691,True,,
LQ01_ACTIVITY_VETO,2026-01-13,2,,,,4242,True,,
LQ01_ACTIVITY_VETO,2026-01-14,1,,,,7284,True,,
LQ01_ACTIVITY_VETO,2026-01-14,2,,,,7084,True,,
LQ01_ACTIVITY_VETO,2026-01-15,1,,,,9331,True,,
LQ01_ACTIVITY_VETO,2026-01-15,2,,,,6706,True,,
LQ01_ACTIVITY_VETO,2026-01-16,1,,,,7614,True,,
LQ01_ACTIVITY_VETO,2026-01-16,2,,,,7084,True,,
LQ01_ACTIVITY_VETO,2026-01-19,1,,,,6706,True,,
LQ01_ACTIVITY_VETO,2026-01-19,2,9202,ＡＮＡ,0.1404268963342169,9202,False,1.0,0.8916776750330202
LQ01_ACTIVITY_VETO,2026-01-20,1,,,,6706,True,,
LQ01_ACTIVITY_VETO,2026-01-20,2,,,,6566,True,,
LQ01_ACTIVITY_VETO,2026-01-21,1,,,,6706,True,,
LQ01_ACTIVITY_VETO,2026-01-21,2,,,,8742,True,,
LQ01_ACTIVITY_VETO,2026-01-22,1,,,,6706,True,,
LQ01_ACTIVITY_VETO,2026-01-22,2,,,,9761,True,,
LQ01_ACTIVITY_VETO,2026-01-23,1,,,,6380,True,,
LQ01_ACTIVITY_VETO,2026-01-23,2,,,,3934,True,,
LQ01_ACTIVITY_VETO,2026-01-26,1,,,,6072,True,,
LQ01_ACTIVITY_VETO,2026-01-26,2,,,,6482,True,,
LQ01_ACTIVITY_VETO,2026-01-27,1,,,,7523,True,,
LQ01_ACTIVITY_VETO,2026-01-27,2,,,,6380,True,,
LQ01_ACTIVITY_VETO,2026-01-28,1,9202,ＡＮＡ,0.14213326662874176,9202,False,0.0,-0.7377598926894713
LQ01_ACTIVITY_VETO,2026-01-28,2,,,,9761,True,,
LQ01_ACTIVITY_VETO,2026-01-29,1,,,,3965,True,,
LQ01_ACTIVITY_VETO,2026-01-29,2,7459,メディパル,0.12957030647233297,7459,False,1.0,0.8354522339266257
LQ01_ACTIVITY_VETO,2026-01-30,1,,,,6382,True,,
LQ01_ACTIVITY_VETO,2026-01-30,2,,,,1921,True,,
LQ01_ACTIVITY_VETO,2026-02-02,1,3104,富士紡ＨＤ,0.15195400829190633,3104,False,0.0,-2.346368715083802
LQ01_ACTIVITY_VETO,2026-02-02,2,3659,ネクソン,0.14305442050767803,3659,False,0.0,-3.7569944044764214
LQ01_ACTIVITY_VETO,2026-02-03,1,,,,9331,True,,
LQ01_ACTIVITY_VETO,2026-02-03,2,9075,福山運,0.13484048528774797,9075,False,1.0,2.885682574916748
LQ01_ACTIVITY_VETO,2026-02-04,1,,,,9331,True,,
LQ01_ACTIVITY_VETO,2026-02-04,2,,,,7255,True,,
LQ01_ACTIVITY_VETO,2026-02-05,1,2492,インフォマート,0.15564938341478265,2492,False,0.0,-2.9629629629629672
LQ01_ACTIVITY_VETO,2026-02-05,2,,,,3386,True,,
LQ01_ACTIVITY_VETO,2026-02-06,1,,,,9331,True,,
LQ01_ACTIVITY_VETO,2026-02-06,2,,,,2903,True,,
LQ01_ACTIVITY_VETO,2026-02-09,1,,,,9331,True,,
LQ01_ACTIVITY_VETO,2026-02-09,2,,,,7255,True,,
LQ01_ACTIVITY_VETO,2026-02-10,1,,,,9342,True,,
LQ01_ACTIVITY_VETO,2026-02-10,2,,,,3386,True,,
LQ01_ACTIVITY_VETO,2026-02-12,1,3105,日清紡ＨＤ,0.14453737123001473,3105,False,1.0,3.3986928104575265
