candidate_id,date,model_rank,code,name,label,oc_return_pct,ensemble_score
O03_follow_leader_hl20,2025-01-22,2,3800,ユニリタ,1.0,0.150753768844214,
C00_daily_rank_ridge,2025-01-22,1,9241,フューチャーリンクネットワーク,1.0,1.6142050040355072,
C00_daily_rank_ridge,2025-01-22,2,7064,ハウテレビジョン,0.0,-0.7240204429301511,
O01_softmax_ewma_vote_hl20,2025-01-23,1,3238,セントラル総合開発,1.0,0.4210526315789442,0.37821047280775755
O01_softmax_ewma_vote_hl20,2025-01-23,2,4437,ｇｏｏｄｄａｙｓホールディングス,1.0,0.4484304932735439,0.33047014249611667
O02_equal_vote_control,2025-01-23,1,9023,東京地下鉄,1.0,0.1739130434782687,0.3214285714285714
O02_equal_vote_control,2025-01-23,2,3238,セントラル総合開発,1.0,0.4210526315789442,0.25
O03_follow_leader_hl20,2025-01-23,1,4437,ｇｏｏｄｄａｙｓホールディングス,1.0,0.4484304932735439,
O03_follow_leader_hl20,2025-01-23,2,3640,電算,0.0,-0.4895104895104918,
C00_daily_rank_ridge,2025-01-23,1,3238,セントラル総合開発,1.0,0.4210526315789442,
C00_daily_rank_ridge,2025-01-23,2,4437,ｇｏｏｄｄａｙｓホールディングス,1.0,0.4484304932735439,
O01_softmax_ewma_vote_hl20,2025-01-24,1,3238,セントラル総合開発,1.0,0.2105263157894832,0.48065979922891555
O01_softmax_ewma_vote_hl20,2025-01-24,2,7043,アルー,1.0,1.17056856187292,0.25912454920289774
O02_equal_vote_control,2025-01-24,1,3238,セントラル総合開発,1.0,0.2105263157894832,0.3571428571428571
O02_equal_vote_control,2025-01-24,2,3976,シャノン,1.0,3.488372093023262,0.25
O03_follow_leader_hl20,2025-01-24,1,3238,セントラル総合開発,1.0,0.2105263157894832,
O03_follow_leader_hl20,2025-01-24,2,7064,ハウテレビジョン,0.0,-0.6479481641468721,
C00_daily_rank_ridge,2025-01-24,1,3238,セントラル総合開発,1.0,0.2105263157894832,
C00_daily_rank_ridge,2025-01-24,2,7043,アルー,1.0,1.17056856187292,
O01_softmax_ewma_vote_hl20,2025-01-27,1,3238,セントラル総合開発,0.0,-0.4210526315789442,0.5356128648055013
O01_softmax_ewma_vote_hl20,2025-01-27,2,268A,リガク・ホールディングス,0.0,-1.8681318681318728,0.2275552961189209
O02_equal_vote_control,2025-01-27,1,3238,セントラル総合開発,0.0,-0.4210526315789442,0.4285714285714285
O02_equal_vote_control,2025-01-27,2,268A,リガク・ホールディングス,0.0,-1.8681318681318728,0.2857142857142857
O03_follow_leader_hl20,2025-01-27,1,3238,セントラル総合開発,0.0,-0.4210526315789442,
O03_follow_leader_hl20,2025-01-27,2,4437,ｇｏｏｄｄａｙｓホールディングス,0.0,0.0,
C00_daily_rank_ridge,2025-01-27,1,3238,セントラル総合開発,0.0,-0.4210526315789442,
C00_daily_rank_ridge,2025-01-27,2,4437,ｇｏｏｄｄａｙｓホールディングス,0.0,0.0,
O01_softmax_ewma_vote_hl20,2025-01-28,1,3238,セントラル総合開発,1.0,0.424628450106157,0.37162742661810216
O01_softmax_ewma_vote_hl20,2025-01-28,2,8066,三⾕商事,1.0,1.1657374556512945,0.2872376443507353
O02_equal_vote_control,2025-01-28,1,3238,セントラル総合開発,1.0,0.424628450106157,0.2857142857142857
O02_equal_vote_control,2025-01-28,2,9212,Ｇｒｅｅｎ Ｅａｒｔｈ Ｉｎｓｔｉｔｕｔｅ,1.0,0.4494382022471876,0.2857142857142857
O03_follow_leader_hl20,2025-01-28,1,8066,三⾕商事,1.0,1.1657374556512945,
O03_follow_leader_hl20,2025-01-28,2,3238,セントラル総合開発,1.0,0.424628450106157,
C00_daily_rank_ridge,2025-01-28,1,8066,三⾕商事,1.0,1.1657374556512945,
C00_daily_rank_ridge,2025-01-28,2,3238,セントラル総合開発,1.0,0.424628450106157,
O01_softmax_ewma_vote_hl20,2025-01-29,1,3238,セントラル総合開発,1.0,0.2123142250530785,0.6937525659060162
O01_softmax_ewma_vote_hl20,2025-01-29,2,2806,ユタカフーズ,0.0,-1.0965837199493844,0.19787346659222188
O02_equal_vote_control,2025-01-29,1,3238,セントラル総合開発,1.0,0.2123142250530785,0.607142857142857
O02_equal_vote_control,2025-01-29,2,5888,ＤＡＩＷＡ ＣＹＣＬＥ,1.0,1.58311345646438,0.14285714285714285
O03_follow_leader_hl20,2025-01-29,1,3238,セントラル総合開発,1.0,0.2123142250530785,
O03_follow_leader_hl20,2025-01-29,2,2806,ユタカフーズ,0.0,-1.0965837199493844,
C00_daily_rank_ridge,2025-01-29,1,3238,セントラル総合開発,1.0,0.2123142250530785,
C00_daily_rank_ridge,2025-01-29,2,2806,ユタカフーズ,0.0,-1.0965837199493844,
O01_softmax_ewma_vote_hl20,2025-01-30,1,3238,セントラル総合開発,1.0,0.6382978723404209,0.3341305286223715
O01_softmax_ewma_vote_hl20,2025-01-30,2,8066,三⾕商事,1.0,1.25065138092757,0.2966369412256691
O02_equal_vote_control,2025-01-30,1,8066,三⾕商事,1.0,1.25065138092757,0.2857142857142857
O02_equal_vote_control,2025-01-30,2,2911,旭松食品,0.0,0.0,0.21428571428571427
O03_follow_leader_hl20,2025-01-30,1,3238,セントラル総合開発,1.0,0.6382978723404209,
O03_follow_leader_hl20,2025-01-30,2,2806,ユタカフーズ,1.0,0.7268063274903813,
C00_daily_rank_ridge,2025-01-30,1,3238,セントラル総合開発,1.0,0.6382978723404209,
C00_daily_rank_ridge,2025-01-30,2,2806,ユタカフーズ,1.0,0.7268063274903813,
O01_softmax_ewma_vote_hl20,2025-01-31,1,3238,セントラル総合開発,0.0,-0.6342494714587699,0.5375079108298315
O01_softmax_ewma_vote_hl20,2025-01-31,2,9731,白洋舎,0.0,-2.371218315617329,0.2054024387495796
O02_equal_vote_control,2025-01-31,1,3238,セントラル総合開発,0.0,-0.6342494714587699,0.4285714285714285
O02_equal_vote_control,2025-01-31,2,9731,白洋舎,0.0,-2.371218315617329,0.2857142857142857
O03_follow_leader_hl20,2025-01-31,1,3238,セントラル総合開発,0.0,-0.6342494714587699,
O03_follow_leader_hl20,2025-01-31,2,9265,ヤマシタヘルスケアホールディングス,1.0,0.9726725335803544,
C00_daily_rank_ridge,2025-01-31,1,3238,セントラル総合開発,0.0,-0.6342494714587699,
C00_daily_rank_ridge,2025-01-31,2,9265,ヤマシタヘルスケアホールディングス,1.0,0.9726725335803544,
O01_softmax_ewma_vote_hl20,2025-02-03,1,3238,セントラル総合開発,1.0,0.4255319148936065,0.45739310818740286
O01_softmax_ewma_vote_hl20,2025-02-03,2,2806,ユタカフーズ,1.0,1.316366827555937,0.16244691431745883
O02_equal_vote_control,2025-02-03,1,3238,セントラル総合開発,1.0,0.4255319148936065,0.3928571428571428
O02_equal_vote_control,2025-02-03,2,7067,ブランディングテクノロジー,1.0,0.1059322033898357,0.21428571428571427
O03_follow_leader_hl20,2025-02-03,1,3238,セントラル総合開発,1.0,0.4255319148936065,
O03_follow_leader_hl20,2025-02-03,2,6161,エスティック,1.0,0.4366812227074135,
C00_daily_rank_ridge,2025-02-03,1,3238,セントラル総合開発,1.0,0.4255319148936065,
C00_daily_rank_ridge,2025-02-03,2,6161,エスティック,1.0,0.4366812227074135,
O01_softmax_ewma_vote_hl20,2025-02-04,1,4424,Ａｍａｚｉａ,1.0,0.6514657980456029,0.381712489906551
O01_softmax_ewma_vote_hl20,2025-02-04,2,7067,ブランディングテクノロジー,1.0,0.5291005291005346,0.23120568945366654
O02_equal_vote_control,2025-02-04,1,7067,ブランディングテクノロジー,1.0,0.5291005291005346,0.3214285714285714
O02_equal_vote_control,2025-02-04,2,4424,Ａｍａｚｉａ,1.0,0.6514657980456029,0.2857142857142857
O03_follow_leader_hl20,2025-02-04,1,4424,Ａｍａｚｉａ,1.0,0.6514657980456029,
O03_follow_leader_hl20,2025-02-04,2,4272,日本化薬,1.0,1.653764954257575,
C00_daily_rank_ridge,2025-02-04,1,4424,Ａｍａｚｉａ,1.0,0.6514657980456029,
C00_daily_rank_ridge,2025-02-04,2,4272,日本化薬,1.0,1.653764954257575,
O01_softmax_ewma_vote_hl20,2025-02-05,1,4380,Ｍマート,1.0,0.4385964912280604,0.3507742703619193
O01_softmax_ewma_vote_hl20,2025-02-05,2,7719,東京衡機,0.0,-2.1739130434782594,0.19192294063491766
O02_equal_vote_control,2025-02-05,1,4380,Ｍマート,1.0,0.4385964912280604,0.25
O02_equal_vote_control,2025-02-05,2,7719,東京衡機,0.0,-2.1739130434782594,0.25
O03_follow_leader_hl20,2025-02-05,1,4380,Ｍマート,1.0,0.4385964912280604,
O03_follow_leader_hl20,2025-02-05,2,2282,日本ハム,1.0,0.6587914584279764,
C00_daily_rank_ridge,2025-02-05,1,4380,Ｍマート,1.0,0.4385964912280604,
C00_daily_rank_ridge,2025-02-05,2,2282,日本ハム,1.0,0.6587914584279764,
O01_softmax_ewma_vote_hl20,2025-02-06,1,4380,Ｍマート,0.0,0.0,0.3194790204648915
O01_softmax_ewma_vote_hl20,2025-02-06,2,5724,アサカ理研,1.0,0.6976744186046435,0.16895152386195847
O02_equal_vote_control,2025-02-06,1,5724,アサカ理研,1.0,0.6976744186046435,0.24999999999999997
O02_equal_vote_control,2025-02-06,2,4380,Ｍマート,0.0,0.0,0.21428571428571427
O03_follow_leader_hl20,2025-02-06,1,4380,Ｍマート,0.0,0.0,
O03_follow_leader_hl20,2025-02-06,2,7678,あさくま,1.0,1.526717557251911,
C00_daily_rank_ridge,2025-02-06,1,4380,Ｍマート,0.0,0.0,
C00_daily_rank_ridge,2025-02-06,2,7678,あさくま,1.0,1.526717557251911,
O01_softmax_ewma_vote_hl20,2025-02-07,1,6193,バーチャレクス・ホールディングス,0.0,0.0,0.4654829608553656
O01_softmax_ewma_vote_hl20,2025-02-07,2,205A,ロゴスホールディングス,0.0,-1.4026402640264002,0.22437994968056685
O02_equal_vote_control,2025-02-07,1,205A,ロゴスホールディングス,0.0,-1.4026402640264002,0.3214285714285714
O02_equal_vote_control,2025-02-07,2,6193,バーチャレクス・ホールディングス,0.0,0.0,0.3214285714285714
O03_follow_leader_hl20,2025-02-07,1,6193,バーチャレクス・ホールディングス,0.0,0.0,
O03_follow_leader_hl20,2025-02-07,2,3480,ジェイ・エス・ビー,0.0,-1.3029315960912058,
C00_daily_rank_ridge,2025-02-07,1,6193,バーチャレクス・ホールディングス,0.0,0.0,
C00_daily_rank_ridge,2025-02-07,2,3480,ジェイ・エス・ビー,0.0,-1.3029315960912058,
O01_softmax_ewma_vote_hl20,2025-02-10,1,205A,ロゴスホールディングス,1.0,2.3470243084660503,0.2583966920726425
O01_softmax_ewma_vote_hl20,2025-02-10,2,6161,エスティック,1.0,1.661129568106312,0.21794689697963399
O02_equal_vote_control,2025-02-10,1,205A,ロゴスホールディングス,1.0,2.3470243084660503,0.3571428571428571
O02_equal_vote_control,2025-02-10,2,2216,カンロ,0.0,-1.4598540145985384,0.14285714285714285
O03_follow_leader_hl20,2025-02-10,1,6161,エスティック,1.0,1.661129568106312,
O03_follow_leader_hl20,2025-02-10,2,3800,ユニリタ,1.0,0.7556675062972307,
C00_daily_rank_ridge,2025-02-10,1,6161,エスティック,1.0,1.661129568106312,
C00_daily_rank_ridge,2025-02-10,2,3800,ユニリタ,1.0,0.7556675062972307,
O01_softmax_ewma_vote_hl20,2025-02-12,1,4783,ＮＣＤ,1.0,1.0204081632652962,0.3814345357679464
O01_softmax_ewma_vote_hl20,2025-02-12,2,205A,ロゴスホールディングス,1.0,0.7358953393295176,0.28029885178305114
O02_equal_vote_control,2025-02-12,1,205A,ロゴスホールディングス,1.0,0.7358953393295176,0.3571428571428571
O02_equal_vote_control,2025-02-12,2,4783,ＮＣＤ,1.0,1.0204081632652962,0.25
O03_follow_leader_hl20,2025-02-12,1,4783,ＮＣＤ,1.0,1.0204081632652962,
O03_follow_leader_hl20,2025-02-12,2,3674,オークファン,0.0,-0.2564102564102555,
C00_daily_rank_ridge,2025-02-12,1,4783,ＮＣＤ,1.0,1.0204081632652962,
C00_daily_rank_ridge,2025-02-12,2,3674,オークファン,0.0,-0.2564102564102555,
O01_softmax_ewma_vote_hl20,2025-02-13,1,7043,アルー,1.0,4.813664596273282,0.3532595161892338
O01_softmax_ewma_vote_hl20,2025-02-13,2,205A,ロゴスホールディングス,1.0,0.7371007371007376,0.3052795123859193
O02_equal_vote_control,2025-02-13,1,205A,ロゴスホールディングス,1.0,0.7371007371007376,0.3571428571428571
O02_equal_vote_control,2025-02-13,2,7043,アルー,1.0,4.813664596273282,0.2857142857142857
O03_follow_leader_hl20,2025-02-13,1,7043,アルー,1.0,4.813664596273282,
O03_follow_leader_hl20,2025-02-13,2,6312,フロイント産業,1.0,0.8771929824561431,
C00_daily_rank_ridge,2025-02-13,1,7043,アルー,1.0,4.813664596273282,
C00_daily_rank_ridge,2025-02-13,2,6312,フロイント産業,1.0,0.8771929824561431,
O01_softmax_ewma_vote_hl20,2025-02-14,1,2120,ＬＩＦＵＬＬ,1.0,1.1111111111111072,0.3669271277698356
O01_softmax_ewma_vote_hl20,2025-02-14,2,3800,ユニリタ,1.0,0.100401606425704,0.307879111477399
O02_equal_vote_control,2025-02-14,1,3800,ユニリタ,1.0,0.100401606425704,0.25
O02_equal_vote_control,2025-02-14,2,2120,ＬＩＦＵＬＬ,1.0,1.1111111111111072,0.24999999999999997
O03_follow_leader_hl20,2025-02-14,1,3800,ユニリタ,1.0,0.100401606425704,
O03_follow_leader_hl20,2025-02-14,2,2120,ＬＩＦＵＬＬ,1.0,1.1111111111111072,
C00_daily_rank_ridge,2025-02-14,1,3800,ユニリタ,1.0,0.100401606425704,
C00_daily_rank_ridge,2025-02-14,2,2120,ＬＩＦＵＬＬ,1.0,1.1111111111111072,
O01_softmax_ewma_vote_hl20,2025-02-17,1,7938,リーガルコーポレーション,1.0,1.455721795390219,0.28141428614311936
O01_softmax_ewma_vote_hl20,2025-02-17,2,3800,ユニリタ,1.0,0.0502512562813972,0.16067902556615743
O02_equal_vote_control,2025-02-17,1,7938,リーガルコーポレーション,1.0,1.455721795390219,0.25
O02_equal_vote_control,2025-02-17,2,7544,スリーエフ,0.0,-0.4474272930648726,0.21428571428571427
O03_follow_leader_hl20,2025-02-17,1,3800,ユニリタ,1.0,0.0502512562813972,
O03_follow_leader_hl20,2025-02-17,2,7938,リーガルコーポレーション,1.0,1.455721795390219,
C00_daily_rank_ridge,2025-02-17,1,3800,ユニリタ,1.0,0.0502512562813972,
C00_daily_rank_ridge,2025-02-17,2,7938,リーガルコーポレーション,1.0,1.455721795390219,
O01_softmax_ewma_vote_hl20,2025-02-18,1,3238,セントラル総合開発,1.0,1.0845986984815648,0.3403476664814962
O01_softmax_ewma_vote_hl20,2025-02-18,2,7746,岡本硝子,0.0,-3.2258064516129004,0.14828265527840237
O02_equal_vote_control,2025-02-18,1,3238,セントラル総合開発,1.0,1.0845986984815648,0.21428571428571427
O02_equal_vote_control,2025-02-18,2,6545,インターネットインフィニティー,1.0,1.1570247933884392,0.14285714285714285
O03_follow_leader_hl20,2025-02-18,1,7746,岡本硝子,0.0,-3.2258064516129004,
O03_follow_leader_hl20,2025-02-18,2,2934,ジェイフロンティア,0.0,-2.103250478011476,
C00_daily_rank_ridge,2025-02-18,1,3238,セントラル総合開発,1.0,1.0845986984815648,
C00_daily_rank_ridge,2025-02-18,2,3800,ユニリタ,0.0,0.0,
O01_softmax_ewma_vote_hl20,2025-02-19,1,7043,アルー,1.0,2.84005979073243,0.4120677165195557
O01_softmax_ewma_vote_hl20,2025-02-19,2,7938,リーガルコーポレーション,0.0,-0.1602564102564097,0.1949981156007659
O02_equal_vote_control,2025-02-19,1,7043,アルー,1.0,2.84005979073243,0.3214285714285714
O02_equal_vote_control,2025-02-19,2,7938,リーガルコーポレーション,0.0,-0.1602564102564097,0.21428571428571425
O03_follow_leader_hl20,2025-02-19,1,7043,アルー,1.0,2.84005979073243,
O03_follow_leader_hl20,2025-02-19,2,6193,バーチャレクス・ホールディングス,1.0,0.7547169811320753,
C00_daily_rank_ridge,2025-02-19,1,7043,アルー,1.0,2.84005979073243,
C00_daily_rank_ridge,2025-02-19,2,6193,バーチャレクス・ホールディングス,1.0,0.7547169811320753,
O01_softmax_ewma_vote_hl20,2025-02-20,1,3800,ユニリタ,1.0,0.1506024096385561,0.31796770974186594
O01_softmax_ewma_vote_hl20,2025-02-20,2,3238,セントラル総合開発,0.0,-0.2150537634408644,0.2314743962922054
O02_equal_vote_control,2025-02-20,1,3238,セントラル総合開発,0.0,-0.2150537634408644,0.17857142857142855
O02_equal_vote_control,2025-02-20,2,3800,ユニリタ,1.0,0.1506024096385561,0.17857142857142855
O03_follow_leader_hl20,2025-02-20,1,3800,ユニリタ,1.0,0.1506024096385561,
O03_follow_leader_hl20,2025-02-20,2,3238,セントラル総合開発,0.0,-0.2150537634408644,
C00_daily_rank_ridge,2025-02-20,1,3800,ユニリタ,1.0,0.1506024096385561,
C00_daily_rank_ridge,2025-02-20,2,3238,セントラル総合開発,0.0,-0.2150537634408644,
O01_softmax_ewma_vote_hl20,2025-02-21,1,7638,ＮＥＷ ＡＲＴ ＨＯＬＤＩＮＧＳ,0.0,-1.2578616352201255,0.42427385721282096
O01_softmax_ewma_vote_hl20,2025-02-21,2,7746,岡本硝子,0.0,0.0,0.13072197731566676
O02_equal_vote_control,2025-02-21,1,7638,ＮＥＷ ＡＲＴ ＨＯＬＤＩＮＧＳ,0.0,-1.2578616352201255,0.3571428571428571
O02_equal_vote_control,2025-02-21,2,6312,フロイント産業,1.0,0.3754693366708306,0.10714285714285714
O03_follow_leader_hl20,2025-02-21,1,7638,ＮＥＷ ＡＲＴ ＨＯＬＤＩＮＧＳ,0.0,-1.2578616352201255,
O03_follow_leader_hl20,2025-02-21,2,3238,セントラル総合開発,0.0,0.0,
C00_daily_rank_ridge,2025-02-21,1,7638,ＮＥＷ ＡＲＴ ＨＯＬＤＩＮＧＳ,0.0,-1.2578616352201255,
C00_daily_rank_ridge,2025-02-21,2,3238,セントラル総合開発,0.0,0.0,
O01_softmax_ewma_vote_hl20,2025-02-25,1,9244,デジタリフト,0.0,-0.2645502645502673,0.49570615042969235
O01_softmax_ewma_vote_hl20,2025-02-25,2,274A,ガーデン,0.0,-0.0366300366300365,0.28235910921976487
O02_equal_vote_control,2025-02-25,1,9244,デジタリフト,0.0,-0.2645502645502673,0.3928571428571428
O02_equal_vote_control,2025-02-25,2,274A,ガーデン,0.0,-0.0366300366300365,0.3571428571428571
O03_follow_leader_hl20,2025-02-25,1,9244,デジタリフト,0.0,-0.2645502645502673,
O03_follow_leader_hl20,2025-02-25,2,4380,Ｍマート,1.0,0.4201680672268892,
C00_daily_rank_ridge,2025-02-25,1,9244,デジタリフト,0.0,-0.2645502645502673,
C00_daily_rank_ridge,2025-02-25,2,4380,Ｍマート,1.0,0.4201680672268892,
O01_softmax_ewma_vote_hl20,2025-02-26,1,4057,インターファクトリー,0.0,-0.8247422680412342,0.2604963303184619
O01_softmax_ewma_vote_hl20,2025-02-26,2,7746,岡本硝子,0.0,-1.7241379310344862,0.24057091807617567
O02_equal_vote_control,2025-02-26,1,7746,岡本硝子,0.0,-1.7241379310344862,0.21428571428571427
O02_equal_vote_control,2025-02-26,2,2997,ストレージ王,0.0,-1.3698630136986356,0.17857142857142855
O03_follow_leader_hl20,2025-02-26,1,4057,インターファクトリー,0.0,-0.8247422680412342,
O03_follow_leader_hl20,2025-02-26,2,7345,アイ・パートナーズフィナンシャル,1.0,5.263157894736836,
C00_daily_rank_ridge,2025-02-26,1,4057,インターファクトリー,0.0,-0.8247422680412342,
C00_daily_rank_ridge,2025-02-26,2,7345,アイ・パートナーズフィナンシャル,1.0,5.263157894736836,
O01_softmax_ewma_vote_hl20,2025-02-27,1,3359,ｃｏｔｔａ,0.0,0.0,0.3942474319266289
O01_softmax_ewma_vote_hl20,2025-02-27,2,8995,誠建設⼯業,0.0,0.0,0.26559411104953645
O02_equal_vote_control,2025-02-27,1,3359,ｃｏｔｔａ,0.0,0.0,0.25
O02_equal_vote_control,2025-02-27,2,8995,誠建設⼯業,0.0,0.0,0.24999999999999997
O03_follow_leader_hl20,2025-02-27,1,3359,ｃｏｔｔａ,0.0,0.0,
O03_follow_leader_hl20,2025-02-27,2,8995,誠建設⼯業,0.0,0.0,
C00_daily_rank_ridge,2025-02-27,1,3359,ｃｏｔｔａ,0.0,0.0,
C00_daily_rank_ridge,2025-02-27,2,8995,誠建設⼯業,0.0,0.0,
O01_softmax_ewma_vote_hl20,2025-02-28,1,3490,アズ企画設計,0.0,-0.4954582989265099,0.29432377093817
O01_softmax_ewma_vote_hl20,2025-02-28,2,2300,きょくとう,1.0,0.2036659877800328,0.23613502879943482
O02_equal_vote_control,2025-02-28,1,2175,エス・エム・エス,0.0,-3.2312211498111587,0.17857142857142855
O02_equal_vote_control,2025-02-28,2,2300,きょくとう,1.0,0.2036659877800328,0.17857142857142855
O03_follow_leader_hl20,2025-02-28,1,3490,アズ企画設計,0.0,-0.4954582989265099,
O03_follow_leader_hl20,2025-02-28,2,2300,きょくとう,1.0,0.2036659877800328,
C00_daily_rank_ridge,2025-02-28,1,3490,アズ企画設計,0.0,-0.4954582989265099,
C00_daily_rank_ridge,2025-02-28,2,2300,きょくとう,1.0,0.2036659877800328,
O01_softmax_ewma_vote_hl20,2025-03-03,1,3490,アズ企画設計,0.0,-0.4161464835622186,0.3757842042657773
O01_softmax_ewma_vote_hl20,2025-03-03,2,2300,きょくとう,1.0,1.2195121951219523,0.2948882278041205
O02_equal_vote_control,2025-03-03,1,3490,アズ企画設計,0.0,-0.4161464835622186,0.25
O02_equal_vote_control,2025-03-03,2,2300,きょくとう,1.0,1.2195121951219523,0.24999999999999997
O03_follow_leader_hl20,2025-03-03,1,3490,アズ企画設計,0.0,-0.4161464835622186,
O03_follow_leader_hl20,2025-03-03,2,2300,きょくとう,1.0,1.2195121951219523,
C00_daily_rank_ridge,2025-03-03,1,3490,アズ企画設計,0.0,-0.4161464835622186,
C00_daily_rank_ridge,2025-03-03,2,2300,きょくとう,1.0,1.2195121951219523,
O01_softmax_ewma_vote_hl20,2025-03-04,1,2300,きょくとう,0.0,-0.6024096385542133,0.5121510095009661
O01_softmax_ewma_vote_hl20,2025-03-04,2,3063,ジェイグループホールディングス,1.0,0.8771929824561431,0.1345188364552527
O02_equal_vote_control,2025-03-04,1,2300,きょくとう,0.0,-0.6024096385542133,0.3928571428571428
O02_equal_vote_control,2025-03-04,2,2491,バリューコマース,0.0,0.0,0.17857142857142855
O03_follow_leader_hl20,2025-03-04,1,2300,きょくとう,0.0,-0.6024096385542133,
O03_follow_leader_hl20,2025-03-04,2,3063,ジェイグループホールディングス,1.0,0.8771929824561431,
C00_daily_rank_ridge,2025-03-04,1,2300,きょくとう,0.0,-0.6024096385542133,
C00_daily_rank_ridge,2025-03-04,2,3063,ジェイグループホールディングス,1.0,0.8771929824561431,
O01_softmax_ewma_vote_hl20,2025-03-05,1,6312,フロイント産業,0.0,-0.2645502645502673,0.351504496492042
O01_softmax_ewma_vote_hl20,2025-03-05,2,2300,きょくとう,0.0,-1.0040160642570295,0.21954625423334517
O02_equal_vote_control,2025-03-05,1,3800,ユニリタ,1.0,0.2506265664160345,0.21428571428571427
O02_equal_vote_control,2025-03-05,2,6312,フロイント産業,0.0,-0.2645502645502673,0.21428571428571427
O03_follow_leader_hl20,2025-03-05,1,6312,フロイント産業,0.0,-0.2645502645502673,
O03_follow_leader_hl20,2025-03-05,2,2300,きょくとう,0.0,-1.0040160642570295,
C00_daily_rank_ridge,2025-03-05,1,6312,フロイント産業,0.0,-0.2645502645502673,
C00_daily_rank_ridge,2025-03-05,2,2300,きょくとう,0.0,-1.0040160642570295,
O01_softmax_ewma_vote_hl20,2025-03-06,1,3063,ジェイグループホールディングス,0.0,-0.5780346820809301,0.4260198338254825
O01_softmax_ewma_vote_hl20,2025-03-06,2,4356,応用技術,1.0,0.974658869395717,0.2909515274816096
O02_equal_vote_control,2025-03-06,1,3063,ジェイグループホールディングス,0.0,-0.5780346820809301,0.3571428571428571
O02_equal_vote_control,2025-03-06,2,4356,応用技術,1.0,0.974658869395717,0.24999999999999997
O03_follow_leader_hl20,2025-03-06,1,3063,ジェイグループホールディングス,0.0,-0.5780346820809301,
O03_follow_leader_hl20,2025-03-06,2,4356,応用技術,1.0,0.974658869395717,
C00_daily_rank_ridge,2025-03-06,1,3063,ジェイグループホールディングス,0.0,-0.5780346820809301,
C00_daily_rank_ridge,2025-03-06,2,4356,応用技術,1.0,0.974658869395717,
O01_softmax_ewma_vote_hl20,2025-03-07,1,3800,ユニリタ,0.0,-0.0500250125062495,0.2841354402275349
O01_softmax_ewma_vote_hl20,2025-03-07,2,8139,ナガホリ,1.0,1.2949640287769792,0.24179992756416202
O02_equal_vote_control,2025-03-07,1,3800,ユニリタ,0.0,-0.0500250125062495,0.24999999999999997
O02_equal_vote_control,2025-03-07,2,8139,ナガホリ,1.0,1.2949640287769792,0.24999999999999997
O03_follow_leader_hl20,2025-03-07,1,7345,アイ・パートナーズフィナンシャル,,,
O03_follow_leader_hl20,2025-03-07,2,7036,イーエムネットジャパン,1.0,0.9803921568627416,
C00_daily_rank_ridge,2025-03-07,1,3800,ユニリタ,0.0,-0.0500250125062495,
C00_daily_rank_ridge,2025-03-07,2,8139,ナガホリ,1.0,1.2949640287769792,
O01_softmax_ewma_vote_hl20,2025-03-10,1,4783,ＮＣＤ,0.0,-0.0384467512495212,0.5702984728392286
O01_softmax_ewma_vote_hl20,2025-03-10,2,7036,イーエムネットジャパン,1.0,3.444564047362753,0.25899850164070015
O02_equal_vote_control,2025-03-10,1,4783,ＮＣＤ,0.0,-0.0384467512495212,0.4999999999999999
O02_equal_vote_control,2025-03-10,2,6955,ＦＤＫ,0.0,-0.2398081534772167,0.2857142857142857
O03_follow_leader_hl20,2025-03-10,1,7345,アイ・パートナーズフィナンシャル,0.0,-1.1589403973509935,
O03_follow_leader_hl20,2025-03-10,2,7036,イーエムネットジャパン,1.0,3.444564047362753,
C00_daily_rank_ridge,2025-03-10,1,4783,ＮＣＤ,0.0,-0.0384467512495212,
C00_daily_rank_ridge,2025-03-10,2,7036,イーエムネットジャパン,1.0,3.444564047362753,
O01_softmax_ewma_vote_hl20,2025-03-11,1,7345,アイ・パートナーズフィナンシャル,1.0,0.6666666666666599,0.6355601490515617
O01_softmax_ewma_vote_hl20,2025-03-11,2,9312,ケイヒン,0.0,-0.862440707201384,0.2343478134032384
O02_equal_vote_control,2025-03-11,1,7345,アイ・パートナーズフィナンシャル,1.0,0.6666666666666599,0.4999999999999999
O02_equal_vote_control,2025-03-11,2,6955,ＦＤＫ,0.0,0.0,0.24999999999999997
O03_follow_leader_hl20,2025-03-11,1,7345,アイ・パートナーズフィナンシャル,1.0,0.6666666666666599,
O03_follow_leader_hl20,2025-03-11,2,9312,ケイヒン,0.0,-0.862440707201384,
C00_daily_rank_ridge,2025-03-11,1,7345,アイ・パートナーズフィナンシャル,1.0,0.6666666666666599,
C00_daily_rank_ridge,2025-03-11,2,9312,ケイヒン,0.0,-0.862440707201384,
O01_softmax_ewma_vote_hl20,2025-03-12,1,8139,ナガホリ,1.0,1.231884057971011,0.3990819699090249
O01_softmax_ewma_vote_hl20,2025-03-12,2,9312,ケイヒン,0.0,-0.3911342894393765,0.2741560829296363
O02_equal_vote_control,2025-03-12,1,8139,ナガホリ,1.0,1.231884057971011,0.3214285714285714
O02_equal_vote_control,2025-03-12,2,281A,インフォメティス,1.0,2.444444444444449,0.25
O03_follow_leader_hl20,2025-03-12,1,7345,アイ・パートナーズフィナンシャル,0.0,0.0,
