date,code,model_rank,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete,spec_id
2025-09-08,9147,2,0.5796622506310152,1.0,1.8584070796460184,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-09,9031,1,0.5800318114444467,1.0,0.5159071367153878,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-09,5992,2,0.5775488512097935,0.0,-0.5988023952095856,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-10,9031,1,0.5867378279291041,1.0,0.4281738385784717,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-10,3288,2,0.5780792840761245,0.0,-0.8125000000000049,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-11,9031,1,0.5917517591649987,1.0,0.12812299807816174,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-11,9022,2,0.580806714678113,1.0,0.9139009139009113,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-12,9031,1,0.5967117394002637,0.0,-1.4282668940524434,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-12,4196,2,0.5842798034099282,1.0,0.33783783783782884,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-16,4378,1,0.8903815489633751,1.0,1.724137931034475,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-16,6091,2,0.6260414373571263,1.0,9.885931558935358,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-17,4196,1,0.5968767722338008,0.0,-0.13540961408260443,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-17,9031,2,0.5883669735442961,0.0,-1.0088001717106665,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-18,9031,1,0.5914395550402544,1.0,0.717235383612258,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-18,4196,2,0.5897781533173171,1.0,0.8891928864569021,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-19,9022,1,0.5929554972708229,0.0,-0.19152501795547394,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-19,4196,2,0.5902859479146696,0.0,0.0,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-22,9031,1,0.5888330154191691,1.0,0.9347826086956612,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-22,4196,2,0.5870541880163743,0.0,0.0,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-24,9031,1,0.5889679103386128,1.0,1.2279190004308438,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-24,9022,2,0.5822052178552829,1.0,0.023736055067646866,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-25,9031,1,0.5879080997329678,1.0,0.2119542178889322,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-25,9022,2,0.5824980569009218,0.0,-0.30689329556184974,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-26,9031,1,0.5949104529161349,1.0,1.3107822410147962,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-26,7634,2,0.5817021521745642,0.0,0.0,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-29,,1,,,,,,,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-29,,2,,,,,,,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-30,,1,,,,,,,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-30,,2,,,,,,,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-01,6875,1,0.5837036462956011,1.0,2.0188425302826385,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-01,9265,2,0.5757514435352902,0.0,-1.757188498402551,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-02,9265,1,0.5936629584708781,1.0,7.003257328990231,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-02,6875,2,0.5796721875456119,1.0,11.294416243654815,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-03,9031,1,0.5745701380406351,1.0,0.8324205914567395,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-03,6633,2,0.5648698987225969,1.0,0.5714285714285783,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-06,6875,1,0.5833637281265892,0.0,-0.36452004860266785,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-06,3612,2,0.5716847294906946,0.0,-0.47636496885306023,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-07,7167,1,0.5879242441850944,1.0,0.662539372216786,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-07,9031,2,0.5832281081506492,1.0,1.8291370776845284,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-08,9031,1,0.575886779115415,0.0,-1.3956438993444675,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-08,6360,2,0.5724075627164783,1.0,1.023391812865504,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-09,7818,1,0.5895065321007331,0.0,-0.519031141868509,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-09,9031,2,0.5856226816526423,0.0,-0.898587933247752,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-10,6794,1,0.5858573352121316,1.0,1.5510204081632617,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-10,9022,2,0.5790726434006246,0.0,-0.6049325267566297,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-14,3048,1,0.5917817059420906,0.0,-0.12678288431061668,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-14,9265,2,0.5856060705537613,1.0,1.3071895424836555,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
