date,code,name,label,oc_return_pct,model_score,recipe_id,model_rank
2024-08-23,8247,大和,1.0,0.9195402298850519,0.0877729743933172,R00_daily_raw_return_rank_control,2
2024-08-26,7043,アルー,1.0,0.25316455696202667,0.09927545830801399,R00_daily_raw_return_rank_control,1
2024-08-26,3738,ティーガイア,0.0,-1.331557922769644,0.09820506892317168,R00_daily_raw_return_rank_control,2
2024-08-27,3738,ティーガイア,1.0,1.206434316353877,0.10347447047989847,R00_daily_raw_return_rank_control,1
2024-08-27,8871,ゴールドクレスト,1.0,0.3517411185367525,0.0967912356260714,R00_daily_raw_return_rank_control,2
2024-08-28,9914,植松商会,,,0.11778019123780348,R00_daily_raw_return_rank_control,1
2024-08-28,7043,アルー,0.0,-0.37974683544304,0.1006629329597291,R00_daily_raw_return_rank_control,2
2024-08-29,2736,フェスタリアホールディングス,0.0,-0.7027406886858767,0.12411280083440793,R00_daily_raw_return_rank_control,1
2024-08-29,9914,植松商会,1.0,0.28571428571428914,0.11603566561445794,R00_daily_raw_return_rank_control,2
2024-08-30,3991,ウォンテッドリー,0.0,-0.42016806722688926,0.12020726271175279,R00_daily_raw_return_rank_control,1
2024-08-30,3738,ティーガイア,0.0,-0.6784260515603768,0.10682117805054764,R00_daily_raw_return_rank_control,2
2024-08-01,8139,ナガホリ,1.0,2.3668639053254337,0.1123455000082571,R01_prior_beta_market_residual_rank,1
2024-08-01,8938,グローム・ホールディングス,0.0,-4.433497536945808,0.10685655764700414,R01_prior_beta_market_residual_rank,2
2024-08-02,4549,栄研化学,0.0,-2.6889197960129785,0.1200086575828357,R01_prior_beta_market_residual_rank,1
2024-08-02,3673,ブロードリーフ,0.0,-3.0411449016100156,0.12000823326904844,R01_prior_beta_market_residual_rank,2
2024-08-05,3673,ブロードリーフ,0.0,-2.1568627450980427,0.11101517034884051,R01_prior_beta_market_residual_rank,1
2024-08-05,9246,プロジェクトホールディングス,0.0,-12.636363636363635,0.10753178097739804,R01_prior_beta_market_residual_rank,2
2024-08-06,4496,コマースＯｎｅホールディングス,1.0,12.53968253968254,0.10849020684146476,R01_prior_beta_market_residual_rank,1
2024-08-06,9162,ブリーチ,0.0,0.0,0.1021040947561478,R01_prior_beta_market_residual_rank,2
2024-08-07,4814,ネクストウェア,1.0,4.8387096774193505,0.07928689878080303,R01_prior_beta_market_residual_rank,1
2024-08-07,7043,アルー,1.0,2.836004932182501,0.0792806451054014,R01_prior_beta_market_residual_rank,2
2024-08-08,7043,アルー,1.0,0.3597122302158251,0.07692650222789993,R01_prior_beta_market_residual_rank,1
2024-08-08,1997,暁飯島⼯業,1.0,3.0056355666875367,0.044489780198945346,R01_prior_beta_market_residual_rank,2
2024-08-09,7043,アルー,0.0,0.0,0.09184688351907348,R01_prior_beta_market_residual_rank,1
2024-08-09,6497,ハマイ,1.0,2.052785923753664,0.07418112634491464,R01_prior_beta_market_residual_rank,2
2024-08-13,7043,アルー,0.0,-1.8495684340320562,0.1111398082276792,R01_prior_beta_market_residual_rank,1
2024-08-13,8139,ナガホリ,1.0,0.5098324836125379,0.10320311401108231,R01_prior_beta_market_residual_rank,2
2024-08-14,7043,アルー,1.0,3.409090909090917,0.15224339851722363,R01_prior_beta_market_residual_rank,1
2024-08-14,8139,ナガホリ,0.0,0.0,0.11236100172595727,R01_prior_beta_market_residual_rank,2
2024-08-15,7043,アルー,0.0,-2.5547445255474477,0.11321719007547455,R01_prior_beta_market_residual_rank,1
2024-08-15,8139,ナガホリ,0.0,-1.1594202898550732,0.11125168002909244,R01_prior_beta_market_residual_rank,2
2024-08-16,7043,アルー,0.0,-0.4987531172069848,0.13690607427006912,R01_prior_beta_market_residual_rank,1
2024-08-16,8139,ナガホリ,1.0,0.8046817849304944,0.11600781425256673,R01_prior_beta_market_residual_rank,2
2024-08-19,7043,アルー,0.0,-0.5031446540880502,0.11255332664143265,R01_prior_beta_market_residual_rank,1
2024-08-19,8139,ナガホリ,1.0,1.7492711370262315,0.1019803042482785,R01_prior_beta_market_residual_rank,2
2024-08-20,7043,アルー,0.0,-0.37641154328732496,0.11058873306893562,R01_prior_beta_market_residual_rank,1
2024-08-20,8871,ゴールドクレスト,1.0,0.8787346221441172,0.08323946077598941,R01_prior_beta_market_residual_rank,2
2024-08-21,7043,アルー,1.0,0.6369426751592355,0.09720476469931544,R01_prior_beta_market_residual_rank,1
2024-08-21,3804,システム ディ,0.0,-0.06925207756233176,0.09172390992832881,R01_prior_beta_market_residual_rank,2
2024-08-22,7043,アルー,0.0,-0.37783375314861534,0.10267811087976582,R01_prior_beta_market_residual_rank,1
2024-08-22,5905,日本製罐,1.0,3.3333333333333437,0.08869401953457766,R01_prior_beta_market_residual_rank,2
2024-08-23,7043,アルー,0.0,-1.4981273408239737,0.09839760310364506,R01_prior_beta_market_residual_rank,1
2024-08-23,8247,大和,1.0,0.9195402298850519,0.0744537446386962,R01_prior_beta_market_residual_rank,2
2024-08-26,3738,ティーガイア,0.0,-1.331557922769644,0.08802249609939246,R01_prior_beta_market_residual_rank,1
2024-08-26,7043,アルー,1.0,0.25316455696202667,0.08481787249507403,R01_prior_beta_market_residual_rank,2
2024-08-27,4445,リビン・テクノロジーズ,0.0,0.0,0.09602088572628786,R01_prior_beta_market_residual_rank,1
2024-08-27,3738,ティーガイア,1.0,1.206434316353877,0.09595423664775207,R01_prior_beta_market_residual_rank,2
2024-08-28,9914,植松商会,,,0.10816720692414152,R01_prior_beta_market_residual_rank,1
2024-08-28,4445,リビン・テクノロジーズ,0.0,0.0,0.09259982082248566,R01_prior_beta_market_residual_rank,2
2024-08-29,2736,フェスタリアホールディングス,0.0,-0.7027406886858767,0.10936827691645312,R01_prior_beta_market_residual_rank,1
2024-08-29,9914,植松商会,1.0,0.28571428571428914,0.10869664948736425,R01_prior_beta_market_residual_rank,2
2024-08-30,3991,ウォンテッドリー,0.0,-0.42016806722688926,0.11422914078909116,R01_prior_beta_market_residual_rank,1
2024-08-30,5273,三⾕セキサン,1.0,1.1131725417439675,0.10185035207311385,R01_prior_beta_market_residual_rank,2
2024-09-02,4445,リビン・テクノロジーズ,0.0,-0.43266630611140666,0.14432877946958053,R00_daily_raw_return_rank_control,1
2024-09-02,3991,ウォンテッドリー,0.0,-0.5922165820642977,0.12338380859959097,R00_daily_raw_return_rank_control,2
2024-09-03,3092,ＺＯＺＯ,1.0,3.397947548460656,0.11994833425862364,R00_daily_raw_return_rank_control,1
2024-09-03,4445,リビン・テクノロジーズ,1.0,1.5752308527973824,0.11770190713092034,R00_daily_raw_return_rank_control,2
2024-09-04,7514,ヒマラヤ,1.0,0.22446689113355678,0.11101178363608599,R00_daily_raw_return_rank_control,1
2024-09-04,8167,リテールパートナーズ,0.0,-0.07215007215006786,0.10737863298011646,R00_daily_raw_return_rank_control,2
2024-09-05,3436,ＳＵＭＣＯ,0.0,-0.8289124668435011,0.10059751620357057,R00_daily_raw_return_rank_control,1
2024-09-05,6190,フェニックスバイオ,0.0,0.0,0.09705542618865456,R00_daily_raw_return_rank_control,2
2024-09-06,4445,リビン・テクノロジーズ,0.0,-0.38461538461538325,0.10913134766077667,R00_daily_raw_return_rank_control,1
2024-09-06,7689,コパ・コーポレーション,1.0,0.16207455429497752,0.10768795898063196,R00_daily_raw_return_rank_control,2
2024-09-09,7689,コパ・コーポレーション,1.0,1.5050167224080369,0.10909323969218185,R00_daily_raw_return_rank_control,1
2024-09-09,7138,ＴＯＲＩＣＯ,1.0,4.3010752688172005,0.10567431850137796,R00_daily_raw_return_rank_control,2
2024-09-10,7273,イクヨ,,,0.12658666347023426,R00_daily_raw_return_rank_control,1
2024-09-10,7689,コパ・コーポレーション,0.0,-1.1419249592169667,0.10472551770150429,R00_daily_raw_return_rank_control,2
2024-09-11,4445,リビン・テクノロジーズ,1.0,1.1148272017837302,0.11859104797744408,R00_daily_raw_return_rank_control,1
2024-09-11,7689,コパ・コーポレーション,0.0,0.0,0.11387057070749318,R00_daily_raw_return_rank_control,2
2024-09-12,7069,サイバー・バズ,0.0,-2.512998266897748,0.12988153941274513,R00_daily_raw_return_rank_control,1
2024-09-12,4445,リビン・テクノロジーズ,0.0,-0.2739726027397249,0.12516803518540046,R00_daily_raw_return_rank_control,2
2024-09-13,6190,フェニックスバイオ,0.0,-1.95227765726681,0.11676286963774407,R00_daily_raw_return_rank_control,1
2024-09-13,8746,ＵＮＢＡＮＫＥＤ,1.0,0.917431192660545,0.10337915622463756,R00_daily_raw_return_rank_control,2
2024-09-17,4503,アステラス製薬,0.0,-1.6880093131548257,0.11569977927829173,R00_daily_raw_return_rank_control,1
2024-09-17,7886,ヤマト・インダストリー,,,0.1142943101528728,R00_daily_raw_return_rank_control,2
2024-09-18,4507,塩野義製薬,0.0,-1.2378564713256046,0.1080325823771115,R00_daily_raw_return_rank_control,1
2024-09-18,4503,アステラス製薬,1.0,0.7959905660377409,0.1077924127428683,R00_daily_raw_return_rank_control,2
2024-09-19,4884,クリングルファーマ,1.0,4.8309178743961345,0.12718999782045498,R00_daily_raw_return_rank_control,1
2024-09-19,4507,塩野義製薬,0.0,-0.2963194011228909,0.10332937884948365,R00_daily_raw_return_rank_control,2
2024-09-20,5247,ＢＴＭ,1.0,1.610169491525415,0.12605576364081333,R00_daily_raw_return_rank_control,1
2024-09-20,4840,トライアイズ,1.0,0.31847133757962887,0.12254758910078953,R00_daily_raw_return_rank_control,2
2024-09-24,4840,トライアイズ,1.0,3.205128205128216,0.1213939920352421,R00_daily_raw_return_rank_control,1
2024-09-24,3092,ＺＯＺＯ,0.0,-0.2240325865580428,0.11783993600387618,R00_daily_raw_return_rank_control,2
2024-09-25,2372,アイロムグループ,0.0,0.0,0.11846254407803863,R00_daily_raw_return_rank_control,1
2024-09-25,5247,ＢＴＭ,1.0,2.7205276174773196,0.1156522265635648,R00_daily_raw_return_rank_control,2
2024-09-26,3092,ＺＯＺＯ,1.0,3.1114774366371334,0.1225902133594362,R00_daily_raw_return_rank_control,1
2024-09-26,4267,ライトワークス,1.0,0.20263424518742745,0.11965618873656733,R00_daily_raw_return_rank_control,2
2024-09-27,3787,テクノマセマティカル,1.0,1.6245487364620947,0.12975178608873716,R00_daily_raw_return_rank_control,1
2024-09-27,8139,ナガホリ,1.0,0.2090592334494712,0.12022201785375439,R00_daily_raw_return_rank_control,2
2024-09-30,3787,テクノマセマティカル,0.0,0.0,0.12973205416732037,R00_daily_raw_return_rank_control,1
2024-09-30,8139,ナガホリ,1.0,0.34843205574912606,0.11603862016409694,R00_daily_raw_return_rank_control,2
2024-09-02,4445,リビン・テクノロジーズ,0.0,-0.43266630611140666,0.12969180724272886,R01_prior_beta_market_residual_rank,1
2024-09-02,3991,ウォンテッドリー,0.0,-0.5922165820642977,0.10492187311499561,R01_prior_beta_market_residual_rank,2
2024-09-03,3092,ＺＯＺＯ,1.0,3.397947548460656,0.13646628417614798,R01_prior_beta_market_residual_rank,1
2024-09-03,8167,リテールパートナーズ,1.0,0.7896625987078298,0.12811026519750074,R01_prior_beta_market_residual_rank,2
2024-09-04,8167,リテールパートナーズ,0.0,-0.07215007215006786,0.12002641091665658,R01_prior_beta_market_residual_rank,1
2024-09-04,7847,グラファイトデザイン,0.0,0.0,0.1017670881719605,R01_prior_beta_market_residual_rank,2
2024-09-05,6723,ルネサスエレクトロニクス,0.0,-3.222958057395142,0.11013677595021186,R01_prior_beta_market_residual_rank,1
2024-09-05,7734,理研計器,1.0,1.5894039735099286,0.10763608351201351,R01_prior_beta_market_residual_rank,2
2024-09-06,6723,ルネサスエレクトロニクス,0.0,-2.1107580571947393,0.1147773641680709,R01_prior_beta_market_residual_rank,1
2024-09-06,7532,パン・パシフィック・インターナショナルホールディングス,0.0,-1.7004936917169533,0.11372853257228678,R01_prior_beta_market_residual_rank,2
2024-09-09,7138,ＴＯＲＩＣＯ,1.0,4.3010752688172005,0.10780995409029884,R01_prior_beta_market_residual_rank,1
2024-09-09,3961,シルバーエッグ・テクノロジー,0.0,0.0,0.10618249821039548,R01_prior_beta_market_residual_rank,2
2024-09-10,7886,ヤマト・インダストリー,0.0,-2.2881355932203418,0.12820180625164465,R01_prior_beta_market_residual_rank,1
2024-09-10,7273,イクヨ,,,0.11738599306868361,R01_prior_beta_market_residual_rank,2
2024-09-11,8630,ＳＯＭＰＯホールディングス,0.0,-0.8958912573370448,0.12294979155771062,R01_prior_beta_market_residual_rank,1
2024-09-11,7752,リコー,1.0,0.06727211570802805,0.11367881517112612,R01_prior_beta_market_residual_rank,2
2024-09-12,7011,三菱重⼯業,1.0,1.3742690058479612,0.12255055288657034,R01_prior_beta_market_residual_rank,1
2024-09-12,7069,サイバー・バズ,0.0,-2.512998266897748,0.12003013689357711,R01_prior_beta_market_residual_rank,2
2024-09-13,8746,ＵＮＢＡＮＫＥＤ,1.0,0.917431192660545,0.10679731604863474,R01_prior_beta_market_residual_rank,1
2024-09-13,6190,フェニックスバイオ,0.0,-1.95227765726681,0.10055401236641036,R01_prior_beta_market_residual_rank,2
2024-09-17,3475,グッドコムアセット,0.0,-0.12562814070351536,0.11764586539740825,R01_prior_beta_market_residual_rank,1
2024-09-17,7689,コパ・コーポレーション,0.0,-0.8264462809917328,0.11150748303624718,R01_prior_beta_market_residual_rank,2
2024-09-18,5247,ＢＴＭ,1.0,1.606086221470826,0.1225734251683956,R01_prior_beta_market_residual_rank,1
2024-09-18,3436,ＳＵＭＣＯ,1.0,2.2424667133847276,0.10465936704350598,R01_prior_beta_market_residual_rank,2
2024-09-19,4884,クリングルファーマ,1.0,4.8309178743961345,0.11465657800935207,R01_prior_beta_market_residual_rank,1
2024-09-19,5247,ＢＴＭ,0.0,-2.9875518672199175,0.1135040845573752,R01_prior_beta_market_residual_rank,2
