date,model_rank,code,name,model_score,score_eligible,label,oc_return_pct,candidate_id,top_k
2024-10-16,1,8871,ゴールドクレスト,0.11580927017200852,True,1,2.8037383177569986,C00_daily_rank_ridge,1
2024-10-17,1,8025,ツカモトコーポレーション,0.096129634514313583,True,0,-2.1015761821365997,C00_daily_rank_ridge,1
2024-10-18,1,3195,ジェネレーションパス,0.10285371873541906,True,1,4.6808510638297829,C00_daily_rank_ridge,1
2024-10-21,1,9064,ヤマトホールディングス,0.092967176049180297,True,1,0.061538461538468425,C00_daily_rank_ridge,1
2024-10-22,1,7072,インティメート・マージャー,0.10573295317182722,True,0,-0.84745762711864181,C00_daily_rank_ridge,1
2024-10-23,1,8871,ゴールドクレスト,0.12809309286609369,True,0,-2.7156549520766737,C00_daily_rank_ridge,1
2024-10-24,1,8871,ゴールドクレスト,0.13266674097364925,True,1,0.82918739635158278,C00_daily_rank_ridge,1
2024-10-25,1,7815,東京ボード⼯業,0.12165999509024558,True,1,1.1513157894736947,C00_daily_rank_ridge,1
2024-10-28,1,8871,ゴールドクレスト,0.1238304241954948,True,0,-2.1035598705501646,C00_daily_rank_ridge,1
2024-10-29,1,8871,ゴールドクレスト,0.12576070353274377,True,0,-0.65897858319604596,C00_daily_rank_ridge,1
2024-10-30,1,7379,サーキュレーション,0.11748480391682123,True,1,1.1513157894736947,C00_daily_rank_ridge,1
2024-10-31,1,7376,ＢＣＣ,0.13629635343593377,True,0,0,C00_daily_rank_ridge,1
2024-11-01,1,9913,日邦産業,0.12137091844979719,True,1,0.72289156626506035,C00_daily_rank_ridge,1
2024-11-05,1,3537,昭栄薬品,0.12806261987900341,True,0,-0.45112781954886882,C00_daily_rank_ridge,1
2024-11-06,1,4840,トライアイズ,0.11607748761620523,True,0,-1.0101010101010055,C00_daily_rank_ridge,1
2024-11-07,1,4840,トライアイズ,0.099843237281085212,True,1,0.34013605442175798,C00_daily_rank_ridge,1
2024-11-08,1,4091,日本酸素ホールディングス,0.10761218111887169,True,0,-0.97127505682992332,C00_daily_rank_ridge,1
2024-11-11,1,4840,トライアイズ,0.10241886009007227,True,1,3.4482758620689724,C00_daily_rank_ridge,1
2024-11-12,1,5587,インバウンドプラットフォーム,0.11154462946891554,True,1,1.3254786450662692,C00_daily_rank_ridge,1
2024-11-13,1,4073,ジィ・シィ企画,0.10215416317609265,True,0,-0.65897858319604596,C00_daily_rank_ridge,1
2024-11-14,1,7284,盟和産業,0.10537817180058096,True,0,-0.58972198820556043,C00_daily_rank_ridge,1
2024-11-15,1,9219,ギックス,0.11042042814962724,True,0,-0.63626723223754178,C00_daily_rank_ridge,1
2024-11-18,1,4387,ＺＵＵ,0.11414643578057573,True,0,-0.29027576197387939,C00_daily_rank_ridge,1
2024-11-19,1,7815,東京ボード⼯業,0.11489725615213858,True,1,1.4999999999999902,C00_daily_rank_ridge,1
2024-11-20,1,8938,グローム・ホールディングス,0.11216793067436093,True,0,-2.5740025740025763,C00_daily_rank_ridge,1
2024-11-21,1,8938,グローム・ホールディングス,0.15048807591861377,True,1,1.7287234042553168,C00_daily_rank_ridge,1
