feature_set,portfolio_top_k,date,code,name,model_rank,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete,universe_source_date,tdnet_any,tdnet_positive,tdnet_negative
baseline_buyback,2,2025-01-17,3238,セントラル総合開発,1,0.5344831460801291,0.0,-0.20920502092049986,True,True,True,2025-01-16,0.0,0.0,0.0
baseline_buyback,2,2025-01-17,8141,新光商事,2,0.5314877314711807,0.0,-0.3894839337877265,True,True,True,2025-01-16,0.0,0.0,0.0
baseline_buyback,2,2025-01-20,3976,シャノン,1,0.5356516385322161,1.0,3.5196687370600444,True,True,True,2025-01-17,0.0,0.0,0.0
baseline_buyback,2,2025-01-20,2986,ＬＡホールディングス,2,0.5326854771401565,1.0,4.496402877697836,True,True,True,2025-01-17,0.0,0.0,0.0
baseline_buyback,2,2025-01-21,4267,ライトワークス,1,0.5326247216310357,1.0,0.7148530579825341,True,True,True,2025-01-20,0.0,0.0,0.0
baseline_buyback,2,2025-01-21,3238,セントラル総合開発,2,0.5290840151196777,1.0,1.7057569296375252,True,True,True,2025-01-20,0.0,0.0,0.0
baseline_buyback,2,2025-01-22,4267,ライトワークス,1,0.5362186001475926,1.0,2.2961203483768733,True,True,True,2025-01-21,0.0,0.0,0.0
baseline_buyback,2,2025-01-22,8066,三⾕商事,2,0.5333559014512967,1.0,0.33653846153847145,True,True,True,2025-01-21,0.0,0.0,0.0
baseline_buyback,2,2025-01-23,5851,リョービ,1,0.5349076883550349,0.0,-0.8646779074794608,True,True,True,2025-01-22,1.0,0.0,0.0
baseline_buyback,2,2025-01-23,8066,三⾕商事,2,0.5324896048189663,1.0,0.6366307541625815,True,True,True,2025-01-22,0.0,0.0,0.0
baseline_buyback,2,2025-01-24,7205,日野自動車,1,0.5411760426162593,0.0,-0.738007380073813,True,True,True,2025-01-23,0.0,0.0,0.0
baseline_buyback,2,2025-01-24,8066,三⾕商事,2,0.5373194924614231,1.0,0.048661800486615725,True,True,True,2025-01-23,0.0,0.0,0.0
baseline_buyback,2,2025-01-27,8066,三⾕商事,1,0.5356106370656275,0.0,-3.121951219512198,True,True,True,2025-01-24,0.0,0.0,0.0
baseline_buyback,2,2025-01-27,5851,リョービ,2,0.5343363921260662,0.0,-0.04347826086956719,True,True,True,2025-01-24,0.0,0.0,0.0
baseline_buyback,2,2025-01-28,8066,三⾕商事,1,0.5427517836918772,1.0,1.1657374556512945,True,True,True,2025-01-27,0.0,0.0,0.0
baseline_buyback,2,2025-01-28,4267,ライトワークス,2,0.5359625337273857,1.0,2.499999999999991,True,True,True,2025-01-27,0.0,0.0,0.0
baseline_buyback,2,2025-01-29,4272,日本化薬,1,0.5368918607335322,0.0,-0.27407987470634554,True,True,True,2025-01-28,0.0,0.0,0.0
baseline_buyback,2,2025-01-29,6875,メガチップス,2,0.536239697438981,1.0,0.8561643835616417,True,True,True,2025-01-28,0.0,0.0,0.0
baseline_buyback,2,2025-01-30,4267,ライトワークス,1,0.5478597787999047,1.0,0.897226753670477,True,True,True,2025-01-29,0.0,0.0,0.0
baseline_buyback,2,2025-01-30,8066,三⾕商事,2,0.5426109592576972,1.0,1.2506513809275699,True,True,True,2025-01-29,0.0,0.0,0.0
baseline_buyback,2,2025-01-31,4267,ライトワークス,1,0.544161676693499,1.0,2.3443815683104274,True,True,True,2025-01-30,0.0,0.0,0.0
baseline_buyback,2,2025-01-31,2997,ストレージ王,2,0.5421640857850212,0.0,-1.6913319238900604,True,True,True,2025-01-30,0.0,0.0,0.0
baseline_buyback,2,2025-02-03,8366,滋賀銀行,1,0.54696124104674,0.0,0.0,True,True,True,2025-01-31,1.0,1.0,0.0
baseline_buyback,2,2025-02-03,6547,グリーンズ,2,0.5449116249950128,1.0,0.7669365146996121,True,True,True,2025-01-31,0.0,0.0,0.0
baseline_buyback,2,2025-02-04,4267,ライトワークス,1,0.5507346474984889,1.0,1.5322580645161343,True,True,True,2025-02-03,0.0,0.0,0.0
baseline_buyback,2,2025-02-04,7806,ＭＴＧ,2,0.543989433568203,0.0,-1.488569909622539,True,True,True,2025-02-03,0.0,0.0,0.0
baseline_buyback,2,2025-02-05,4267,ライトワークス,1,0.5477693510395348,1.0,3.494837172359011,True,True,True,2025-02-04,0.0,0.0,0.0
baseline_buyback,2,2025-02-05,6547,グリーンズ,2,0.5441706915421849,0.0,-2.719932001699954,True,True,True,2025-02-04,0.0,0.0,0.0
baseline_buyback,2,2025-02-06,6547,グリーンズ,1,0.5453113182886068,1.0,2.365308804205002,True,True,True,2025-02-05,0.0,0.0,0.0
baseline_buyback,2,2025-02-06,4267,ライトワークス,2,0.5439193468199368,0.0,-1.8461538461538418,True,True,True,2025-02-05,0.0,0.0,0.0
baseline_buyback,2,2025-02-07,4267,ライトワークス,1,0.5509840838891435,1.0,0.6304176516942483,True,True,True,2025-02-06,0.0,0.0,0.0
baseline_buyback,2,2025-02-07,3800,ユニリタ,2,0.539025524034572,1.0,0.7049345417925457,True,True,True,2025-02-06,0.0,0.0,0.0
baseline_buyback,2,2025-02-10,4267,ライトワークス,1,0.5494633615998369,1.0,3.6632891660171474,True,True,True,2025-02-07,0.0,0.0,0.0
baseline_buyback,2,2025-02-10,7089,フォースタートアップス,2,0.5436997642576307,1.0,0.29970029970030065,True,True,True,2025-02-07,1.0,1.0,0.0
baseline_buyback,2,2025-02-12,4783,ＮＣＤ,1,0.5634563406277845,1.0,1.0204081632652962,True,True,True,2025-02-10,0.0,0.0,0.0
baseline_buyback,2,2025-02-12,4404,ミヨシ油脂,2,0.5443598492638207,1.0,0.7936507936507908,True,True,True,2025-02-10,1.0,0.0,0.0
baseline_buyback,2,2025-02-13,2185,シイエム・シイ,1,0.5520312404212915,0.0,-3.0231179608772973,True,True,True,2025-02-12,1.0,1.0,0.0
baseline_buyback,2,2025-02-13,1950,日本電設⼯業,2,0.5514326690391129,1.0,0.7619047619047636,True,True,True,2025-02-12,1.0,1.0,0.0
baseline_buyback,2,2025-02-14,6758,ソニーグループ,1,0.5581245869564649,0.0,-1.46276595744681,True,True,True,2025-02-13,1.0,1.0,0.0
baseline_buyback,2,2025-02-14,6547,グリーンズ,2,0.5539611537210752,1.0,3.3542976939203273,True,True,True,2025-02-13,1.0,1.0,0.0
baseline_buyback,2,2025-02-17,4267,ライトワークス,1,0.5566432849320497,1.0,3.5450516986706093,True,True,True,2025-02-14,0.0,0.0,0.0
baseline_buyback,2,2025-02-17,5851,リョービ,2,0.5480685818485126,1.0,2.207207207207218,True,True,True,2025-02-14,0.0,0.0,0.0
baseline_buyback,2,2025-02-18,3238,セントラル総合開発,1,0.5445846511675406,1.0,1.0845986984815648,True,True,True,2025-02-17,0.0,0.0,0.0
baseline_buyback,2,2025-02-18,6135,牧野フライス製作所,2,0.5401953804501014,0.0,-0.1680672268907557,True,True,True,2025-02-17,0.0,0.0,0.0
baseline_buyback,2,2025-02-19,4267,ライトワークス,1,0.5446102079425701,1.0,1.1251758087201136,True,True,True,2025-02-18,0.0,0.0,0.0
baseline_buyback,2,2025-02-19,3238,セントラル総合開発,2,0.5395384034142519,1.0,0.8639308855291628,True,True,True,2025-02-18,0.0,0.0,0.0
baseline_buyback,2,2025-02-20,5101,横浜ゴム,1,0.5435009630410128,0.0,-4.9886621315192725,True,True,True,2025-02-19,1.0,1.0,0.0
baseline_buyback,2,2025-02-20,4267,ライトワークス,2,0.5410320326806846,1.0,1.1716057891109521,True,True,True,2025-02-19,0.0,0.0,0.0
baseline_buyback,2,2025-02-21,4267,ライトワークス,1,0.5420840687056995,1.0,1.4685314685314754,True,True,True,2025-02-20,0.0,0.0,0.0
baseline_buyback,2,2025-02-21,7043,アルー,2,0.5411026701622894,1.0,0.14326647564470996,True,True,True,2025-02-20,0.0,0.0,0.0
baseline_buyback,2,2025-02-25,4267,ライトワークス,1,0.5475824933169462,1.0,2.557014512785072,True,True,True,2025-02-21,0.0,0.0,0.0
baseline_buyback,2,2025-02-25,7043,アルー,2,0.5468696854892211,1.0,0.4285714285714226,True,True,True,2025-02-21,0.0,0.0,0.0
baseline_buyback,2,2025-02-26,7043,アルー,1,0.5468845665009304,0.0,-0.14224751066855834,True,True,True,2025-02-25,0.0,0.0,0.0
baseline_buyback,2,2025-02-26,3359,ｃｏｔｔａ,2,0.5436660984916846,0.0,-4.793028322440085,True,True,True,2025-02-25,0.0,0.0,0.0
baseline_buyback,2,2025-02-27,4267,ライトワークス,1,0.5473996194140484,0.0,-1.888020833333337,True,True,True,2025-02-26,0.0,0.0,0.0
baseline_buyback,2,2025-02-27,7043,アルー,2,0.5449179088179648,1.0,0.8595988538681931,True,True,True,2025-02-26,0.0,0.0,0.0
baseline_buyback,2,2025-02-28,4267,ライトワークス,1,0.5508825003068281,0.0,-0.9986684420772329,True,True,True,2025-02-27,0.0,0.0,0.0
baseline_buyback,2,2025-02-28,7043,アルー,2,0.5469467832617412,1.0,0.5706134094151105,True,True,True,2025-02-27,0.0,0.0,0.0
baseline_buyback,2,2025-03-03,7043,アルー,1,0.5490479837162981,0.0,0.0,True,True,True,2025-02-28,0.0,0.0,0.0
baseline_buyback,2,2025-03-03,4267,ライトワークス,2,0.5464003687133433,0.0,-4.023746701846964,True,True,True,2025-02-28,0.0,0.0,0.0
baseline_buyback,2,2025-03-04,4267,ライトワークス,1,0.5482382527492164,0.0,-1.4814814814814836,True,True,True,2025-03-03,0.0,0.0,0.0
baseline_buyback,2,2025-03-04,7043,アルー,2,0.5476942871508296,1.0,0.5714285714285783,True,True,True,2025-03-03,0.0,0.0,0.0
baseline_buyback,2,2025-03-05,7043,アルー,1,0.5495963477449906,0.0,-2.2253129346314293,True,True,True,2025-03-04,0.0,0.0,0.0
baseline_buyback,2,2025-03-05,4783,ＮＣＤ,2,0.5427714170520543,1.0,0.43494019572309917,True,True,True,2025-03-04,0.0,0.0,0.0
baseline_buyback,2,2025-03-06,7043,アルー,1,0.5509101747429695,0.0,0.0,True,True,True,2025-03-05,0.0,0.0,0.0
baseline_buyback,2,2025-03-06,4783,ＮＣＤ,2,0.5455309357884488,0.0,-0.9352517985611541,True,True,True,2025-03-05,0.0,0.0,0.0
baseline_buyback,2,2025-03-07,4783,ＮＣＤ,1,0.5458669481443872,0.0,-4.134650567142339,True,True,True,2025-03-06,0.0,0.0,0.0
baseline_buyback,2,2025-03-07,7043,アルー,2,0.5437486148630796,0.0,0.0,True,True,True,2025-03-06,0.0,0.0,0.0
baseline_buyback,2,2025-03-10,4783,ＮＣＤ,1,0.557110960203233,0.0,-0.03844675124952124,True,True,True,2025-03-07,0.0,0.0,0.0
baseline_buyback,2,2025-03-10,7043,アルー,2,0.541818308174306,0.0,0.0,True,True,True,2025-03-07,0.0,0.0,0.0
baseline_buyback,2,2025-03-11,4783,ＮＣＤ,1,0.5471819258003285,1.0,3.0604133545309997,True,True,True,2025-03-10,0.0,0.0,0.0
baseline_buyback,2,2025-03-11,4267,ライトワークス,2,0.5457194017351238,1.0,0.13377926421405117,True,True,True,2025-03-10,0.0,0.0,0.0
baseline_buyback,2,2025-03-12,9312,ケイヒン,1,0.5445975597429575,0.0,-0.39113428943937656,True,True,True,2025-03-11,0.0,0.0,0.0
baseline_buyback,2,2025-03-12,4267,ライトワークス,2,0.5426059159933497,1.0,1.464713715046595,True,True,True,2025-03-11,0.0,0.0,0.0
baseline_buyback,2,2025-03-13,4783,ＮＣＤ,1,0.5450452750502001,0.0,-2.5522041763341052,True,True,True,2025-03-12,0.0,0.0,0.0
baseline_buyback,2,2025-03-13,4356,応用技術,2,0.5447289806229364,1.0,2.1126760563380254,True,True,True,2025-03-12,0.0,0.0,0.0
baseline_buyback,2,2025-03-14,4783,ＮＣＤ,1,0.5495151665088736,1.0,0.674870980547837,True,True,True,2025-03-13,0.0,0.0,0.0
baseline_buyback,2,2025-03-14,4267,ライトワークス,2,0.54434164519217,1.0,2.194148936170204,True,True,True,2025-03-13,0.0,0.0,0.0
baseline_buyback,2,2025-03-17,4356,応用技術,1,0.5472832157688021,1.0,0.25706940874035134,True,True,True,2025-03-14,0.0,0.0,0.0
baseline_buyback,2,2025-03-17,9265,ヤマシタヘルスケアホールディングス,2,0.542282750138868,0.0,-0.5693235097119942,True,True,True,2025-03-14,0.0,0.0,0.0
baseline_buyback,2,2025-03-18,4356,応用技術,1,0.5461616014439497,1.0,0.3205128205128194,True,True,True,2025-03-17,0.0,0.0,0.0
baseline_buyback,2,2025-03-18,7345,アイ・パートナーズフィナンシャル,2,0.543996233107484,0.0,-1.7793594306049876,True,True,True,2025-03-17,0.0,0.0,0.0
baseline_buyback,2,2025-03-19,7266,今仙電機製作所,1,0.5470061829504951,1.0,3.703703703703698,True,True,True,2025-03-18,0.0,0.0,0.0
baseline_buyback,2,2025-03-19,4380,Ｍマート,2,0.5465818762679533,1.0,4.847986852917008,True,True,True,2025-03-18,0.0,0.0,0.0
baseline_buyback,2,2025-03-21,5019,出光興産,1,0.5498493853663188,0.0,-0.8974358974358942,True,True,True,2025-03-19,1.0,1.0,1.0
baseline_buyback,2,2025-03-21,4356,応用技術,2,0.548808049361626,0.0,-0.32030749519538215,True,True,True,2025-03-19,0.0,0.0,0.0
baseline_buyback,2,2025-03-24,4356,応用技術,1,0.5493741783006382,0.0,-0.25889967637540146,True,True,True,2025-03-21,0.0,0.0,0.0
baseline_buyback,2,2025-03-24,7043,アルー,2,0.5449862603186845,0.0,-1.7777777777777781,True,True,True,2025-03-21,0.0,0.0,0.0
baseline_buyback,2,2025-03-25,7043,アルー,1,0.5530606719400856,1.0,3.6308623298033194,True,True,True,2025-03-24,0.0,0.0,0.0
baseline_buyback,2,2025-03-25,8066,三⾕商事,2,0.5471819866144582,0.0,-2.0456707897240745,True,True,True,2025-03-24,0.0,0.0,0.0
baseline_buyback,2,2025-03-26,8217,オークワ,1,0.5447146457605139,1.0,1.6241299303944245,True,True,True,2025-03-25,1.0,1.0,1.0
baseline_buyback,2,2025-03-26,7266,今仙電機製作所,2,0.5443356539727807,1.0,0.45801526717557106,True,True,True,2025-03-25,0.0,0.0,0.0
baseline_buyback,2,2025-03-27,7266,今仙電機製作所,1,0.5461697961772768,0.0,-1.0703363914373099,True,True,True,2025-03-26,0.0,0.0,0.0
baseline_buyback,2,2025-03-27,7043,アルー,2,0.5449168335468083,1.0,0.7320644216691097,True,True,True,2025-03-26,0.0,0.0,0.0
baseline_buyback,2,2025-03-28,7043,アルー,1,0.5491199451254958,1.0,1.026392961876832,True,True,True,2025-03-27,0.0,0.0,0.0
baseline_buyback,2,2025-03-28,7266,今仙電機製作所,2,0.5485678226079483,1.0,0.47244094488188004,True,True,True,2025-03-27,0.0,0.0,0.0
baseline_buyback,2,2025-03-31,7813,プラッツ,1,0.5571590548164035,1.0,0.4398826979472137,True,True,True,2025-03-28,0.0,0.0,0.0
baseline_buyback,2,2025-03-31,6118,アイダエンジニアリング,2,0.5527084723124515,1.0,3.828306264501169,True,True,True,2025-03-28,1.0,1.0,0.0
baseline_dividend_sign,1,2025-01-06,4267,ライトワークス,1,0.5380188515786679,0.0,0.0,True,True,True,2024-12-30,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-07,6226,守⾕輸送機⼯業,1,0.5374657791026338,1.0,0.039308176100627534,True,True,True,2025-01-06,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-08,5161,⻄川ゴム⼯業,1,0.529841387332458,1.0,0.6263982102908239,True,True,True,2025-01-07,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-09,9362,兵機海運,1,0.5343513586593119,1.0,1.715039577836408,True,True,True,2025-01-08,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-10,7730,マニー,1,0.5456465122120637,0.0,-2.0689655172413834,True,True,True,2025-01-09,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-14,4783,ＮＣＤ,1,0.5335384986620968,1.0,2.5123715264560254,True,True,True,2025-01-10,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-15,6857,アドバンテスト,1,0.5348866169503981,0.0,-3.2258064516129004,True,True,True,2025-01-14,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-16,4429,リックソフト,1,0.5622145605085437,0.0,-4.30622009569378,True,True,True,2025-01-15,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-17,3238,セントラル総合開発,1,0.5344946708437098,0.0,-0.20920502092049986,True,True,True,2025-01-16,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-20,3976,シャノン,1,0.5356328016397945,1.0,3.5196687370600444,True,True,True,2025-01-17,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-21,4267,ライトワークス,1,0.5326548677668532,1.0,0.7148530579825341,True,True,True,2025-01-20,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-22,4267,ライトワークス,1,0.5362417866633274,1.0,2.2961203483768733,True,True,True,2025-01-21,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-23,5851,リョービ,1,0.5349394307094756,0.0,-0.8646779074794608,True,True,True,2025-01-22,1.0,0.0,0.0
baseline_dividend_sign,1,2025-01-24,7205,日野自動車,1,0.5411672440452765,0.0,-0.738007380073813,True,True,True,2025-01-23,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-27,8066,三⾕商事,1,0.5356365142068115,0.0,-3.121951219512198,True,True,True,2025-01-24,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-28,8066,三⾕商事,1,0.5427518544070982,1.0,1.1657374556512945,True,True,True,2025-01-27,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-29,4272,日本化薬,1,0.5369122526342821,0.0,-0.27407987470634554,True,True,True,2025-01-28,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-30,4267,ライトワークス,1,0.5478601855876614,1.0,0.897226753670477,True,True,True,2025-01-29,0.0,0.0,0.0
baseline_dividend_sign,1,2025-01-31,4267,ライトワークス,1,0.5441909076888245,1.0,2.3443815683104274,True,True,True,2025-01-30,0.0,0.0,0.0
baseline_dividend_sign,1,2025-02-03,6547,グリーンズ,1,0.5449440481742515,1.0,0.7669365146996121,True,True,True,2025-01-31,0.0,0.0,0.0
baseline_dividend_sign,1,2025-02-04,4272,日本化薬,1,0.5581744638993148,1.0,1.653764954257575,True,True,True,2025-02-03,1.0,1.0,0.0
baseline_dividend_sign,1,2025-02-05,4267,ライトワークス,1,0.5478403016583517,1.0,3.494837172359011,True,True,True,2025-02-04,0.0,0.0,0.0
baseline_dividend_sign,1,2025-02-06,6547,グリーンズ,1,0.5453310923608444,1.0,2.365308804205002,True,True,True,2025-02-05,0.0,0.0,0.0
baseline_dividend_sign,1,2025-02-07,4267,ライトワークス,1,0.5510430774645203,1.0,0.6304176516942483,True,True,True,2025-02-06,0.0,0.0,0.0
baseline_dividend_sign,1,2025-02-10,4267,ライトワークス,1,0.5495331771434732,1.0,3.6632891660171474,True,True,True,2025-02-07,0.0,0.0,0.0
baseline_dividend_sign,1,2025-02-12,4783,ＮＣＤ,1,0.563470753311817,1.0,1.0204081632652962,True,True,True,2025-02-10,0.0,0.0,0.0
baseline_dividend_sign,1,2025-02-13,3402,東レ,1,0.5503124563132166,0.0,-0.24449877750610804,True,True,True,2025-02-12,1.0,0.0,0.0
baseline_dividend_sign,1,2025-02-14,2120,ＬＩＦＵＬＬ,1,0.5538089899286701,1.0,1.1111111111111072,True,True,True,2025-02-13,0.0,0.0,0.0
baseline_dividend_sign,1,2025-02-17,4267,ライトワークス,1,0.5567033899650046,1.0,3.5450516986706093,True,True,True,2025-02-14,0.0,0.0,0.0
baseline_dividend_sign,1,2025-02-18,3238,セントラル総合開発,1,0.544623446727536,1.0,1.0845986984815648,True,True,True,2025-02-17,0.0,0.0,0.0
baseline_dividend_sign,1,2025-02-19,4267,ライトワークス,1,0.5446807230619527,1.0,1.1251758087201136,True,True,True,2025-02-18,0.0,0.0,0.0
baseline_dividend_sign,1,2025-02-20,4267,ライトワークス,1,0.5411110878543436,1.0,1.1716057891109521,True,True,True,2025-02-19,0.0,0.0,0.0
baseline_dividend_sign,1,2025-02-21,4267,ライトワークス,1,0.542159554121269,1.0,1.4685314685314754,True,True,True,2025-02-20,0.0,0.0,0.0
baseline_dividend_sign,1,2025-02-25,4267,ライトワークス,1,0.5476604762371309,1.0,2.557014512785072,True,True,True,2025-02-21,0.0,0.0,0.0
baseline_dividend_sign,1,2025-02-26,7043,アルー,1,0.5469478907489862,0.0,-0.14224751066855834,True,True,True,2025-02-25,0.0,0.0,0.0
baseline_dividend_sign,1,2025-02-27,4267,ライトワークス,1,0.5474848329072598,0.0,-1.888020833333337,True,True,True,2025-02-26,0.0,0.0,0.0
baseline_dividend_sign,1,2025-02-28,4267,ライトワークス,1,0.5509436435182138,0.0,-0.9986684420772329,True,True,True,2025-02-27,0.0,0.0,0.0
baseline_dividend_sign,1,2025-03-03,7043,アルー,1,0.5490488840598787,0.0,0.0,True,True,True,2025-02-28,0.0,0.0,0.0
baseline_dividend_sign,1,2025-03-04,4267,ライトワークス,1,0.5482429027111456,0.0,-1.4814814814814836,True,True,True,2025-03-03,0.0,0.0,0.0
baseline_dividend_sign,1,2025-03-05,7043,アルー,1,0.5495974534935915,0.0,-2.2253129346314293,True,True,True,2025-03-04,0.0,0.0,0.0
baseline_dividend_sign,1,2025-03-06,7043,アルー,1,0.5509177168134766,0.0,0.0,True,True,True,2025-03-05,0.0,0.0,0.0
baseline_dividend_sign,1,2025-03-07,4783,ＮＣＤ,1,0.5458825361983418,0.0,-4.134650567142339,True,True,True,2025-03-06,0.0,0.0,0.0
baseline_dividend_sign,1,2025-03-10,4783,ＮＣＤ,1,0.5571240014758568,0.0,-0.03844675124952124,True,True,True,2025-03-07,0.0,0.0,0.0
baseline_dividend_sign,1,2025-03-11,4783,ＮＣＤ,1,0.5472019756355393,1.0,3.0604133545309997,True,True,True,2025-03-10,0.0,0.0,0.0
baseline_dividend_sign,1,2025-03-12,9312,ケイヒン,1,0.5445981089299029,0.0,-0.39113428943937656,True,True,True,2025-03-11,0.0,0.0,0.0
baseline_dividend_sign,1,2025-03-13,4783,ＮＣＤ,1,0.5450581730758374,0.0,-2.5522041763341052,True,True,True,2025-03-12,0.0,0.0,0.0
baseline_dividend_sign,1,2025-03-14,3921,ネオジャパン,1,0.5535947245313882,0.0,-0.26490066225165476,True,True,True,2025-03-13,1.0,1.0,0.0
baseline_dividend_sign,1,2025-03-17,6848,東亜ディーケーケー,1,0.5531804320221738,1.0,0.8454106280193274,True,True,True,2025-03-14,1.0,1.0,0.0
baseline_dividend_sign,1,2025-03-18,5888,ＤＡＩＷＡ ＣＹＣＬＥ,1,0.5693487078508481,1.0,8.416547788873041,True,True,True,2025-03-17,1.0,1.0,1.0
baseline_dividend_sign,1,2025-03-19,9782,ディーエムエス,1,0.56874447385076,0.0,0.0,True,True,True,2025-03-18,1.0,1.0,0.0
baseline_dividend_sign,1,2025-03-21,8346,東邦銀行,1,0.55727626204981,1.0,1.4285714285714235,True,True,True,2025-03-19,1.0,1.0,0.0
baseline_dividend_sign,1,2025-03-24,9031,⻄日本鉄道,1,0.5706744393703075,1.0,0.9459459459459474,True,True,True,2025-03-21,1.0,1.0,0.0
baseline_dividend_sign,1,2025-03-25,3180,ビューティガレージ,1,0.5602641181305095,1.0,0.48840048840048667,True,True,True,2025-03-24,1.0,1.0,0.0
baseline_dividend_sign,1,2025-03-26,6644,大崎電気⼯業,1,0.547183702594305,1.0,1.5625,True,True,True,2025-03-25,1.0,1.0,0.0
baseline_dividend_sign,1,2025-03-27,7266,今仙電機製作所,1,0.5461606415468636,0.0,-1.0703363914373099,True,True,True,2025-03-26,0.0,0.0,0.0
baseline_dividend_sign,1,2025-03-28,7043,アルー,1,0.5491164597413246,1.0,1.026392961876832,True,True,True,2025-03-27,0.0,0.0,0.0
baseline_dividend_sign,1,2025-03-31,7813,プラッツ,1,0.5571598431658393,1.0,0.4398826979472137,True,True,True,2025-03-28,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-06,4267,ライトワークス,1,0.5380188515786679,0.0,0.0,True,True,True,2024-12-30,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-06,6098,リクルートホールディングス,2,0.5360126318803715,0.0,-3.6656236030397804,True,True,True,2024-12-30,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-07,6226,守⾕輸送機⼯業,1,0.5374657791026338,1.0,0.039308176100627534,True,True,True,2025-01-06,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-07,6098,リクルートホールディングス,2,0.5373753305798741,1.0,0.9417040358744355,True,True,True,2025-01-06,1.0,0.0,0.0
baseline_dividend_sign,2,2025-01-08,5161,⻄川ゴム⼯業,1,0.529841387332458,1.0,0.6263982102908239,True,True,True,2025-01-07,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-08,9362,兵機海運,2,0.5289384984470318,0.0,-0.3942181340341633,True,True,True,2025-01-07,1.0,0.0,0.0
baseline_dividend_sign,2,2025-01-09,9362,兵機海運,1,0.5343513586593119,1.0,1.715039577836408,True,True,True,2025-01-08,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-09,7205,日野自動車,2,0.5336732751875249,0.0,-2.6848105921294385,True,True,True,2025-01-08,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-10,7730,マニー,1,0.5456465122120637,0.0,-2.0689655172413834,True,True,True,2025-01-09,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-10,7205,日野自動車,2,0.5351044433198276,0.0,-2.3075468129374,True,True,True,2025-01-09,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-14,4783,ＮＣＤ,1,0.5335384986620968,1.0,2.5123715264560254,True,True,True,2025-01-10,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-14,1803,清水建設,2,0.5323091251857508,0.0,-0.35545023696682554,True,True,True,2025-01-10,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-15,6857,アドバンテスト,1,0.5348866169503981,0.0,-3.2258064516129004,True,True,True,2025-01-14,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-15,4343,イオンファンタジー,2,0.5345805866677885,1.0,1.1829652996845352,True,True,True,2025-01-14,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-16,4429,リックソフト,1,0.5622145605085437,0.0,-4.30622009569378,True,True,True,2025-01-15,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-16,245A,ＩＮＧＳ,2,0.5512759445185539,0.0,-6.5424806905951876,True,True,True,2025-01-15,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-17,3238,セントラル総合開発,1,0.5344946708437098,0.0,-0.20920502092049986,True,True,True,2025-01-16,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-17,8141,新光商事,2,0.531497252056822,0.0,-0.3894839337877265,True,True,True,2025-01-16,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-20,3976,シャノン,1,0.5356328016397945,1.0,3.5196687370600444,True,True,True,2025-01-17,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-20,2986,ＬＡホールディングス,2,0.5326890152184353,1.0,4.496402877697836,True,True,True,2025-01-17,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-21,4267,ライトワークス,1,0.5326548677668532,1.0,0.7148530579825341,True,True,True,2025-01-20,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-21,3238,セントラル総合開発,2,0.5290968933764163,1.0,1.7057569296375252,True,True,True,2025-01-20,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-22,4267,ライトワークス,1,0.5362417866633274,1.0,2.2961203483768733,True,True,True,2025-01-21,0.0,0.0,0.0
baseline_dividend_sign,2,2025-01-22,8066,三⾕商事,2,0.5333858196706498,1.0,0.33653846153847145,True,True,True,2025-01-21,0.0,0.0,0.0
